Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
TR_perfuserl_MasterPOPlan_PageLoad,1,1825,1825,1825,1825,1825,1825,1825,0.000%,.51573,0.67,0.70
TR_perfuserm_MasterPOPlan_PageLoad,1,1730,1730,1730,1730,1730,1730,1730,0.000%,.54201,0.72,0.74
TR_perfuserb_MasterPOPlan_PageLoad,1,2258,2258,2258,2258,2258,2258,2258,0.000%,.41632,0.54,0.57
TR_perfuserh_MasterPOPlan_PageLoad,1,2069,2069,2069,2069,2069,2069,2069,0.000%,.45977,0.61,0.63
TR_perfusere_MasterPOPlan_PageLoad,1,2246,2246,2246,2246,2246,2246,2246,0.000%,.42445,0.56,0.58
TR_perfuserd_MasterPOPlan_PageLoad,1,2298,2298,2298,2298,2298,2298,2298,0.000%,.41425,0.55,0.57
TR_perfusern_MasterPOPlan_PageLoad,1,1733,1733,1733,1733,1733,1733,1733,0.000%,.54083,0.72,0.74
TR_perfuserk_MasterPOPlan_PageLoad,1,1915,1915,1915,1915,1915,1915,1915,0.000%,.49188,0.64,0.67
TR_perfuserg_MasterPOPlan_PageLoad,1,2150,2150,2150,2150,2150,2150,2150,0.000%,.44209,0.58,0.60
TR_perfuseri_MasterPOPlan_PageLoad,1,1995,1995,1995,1995,1995,1995,1995,0.000%,.47393,0.62,0.65
TR_perfusera_MasterPOPlan_PageLoad,1,2333,2333,2333,2333,2333,2333,2333,0.000%,.35765,0.47,0.49
TR_perfuserj_MasterPOPlan_PageLoad,1,2030,2030,2030,2030,2030,2030,2030,0.000%,.46642,0.61,0.64
TR_perfuserc_MasterPOPlan_PageLoad,1,2377,2377,2377,2377,2377,2377,2377,0.000%,.39904,0.53,0.54
TR_perfusero_MasterPOPlan_PageLoad,1,1787,1787,1787,1787,1787,1787,1787,0.000%,.52743,0.69,0.72
TR_perfuserf_MasterPOPlan_PageLoad,1,2341,2341,2341,2341,2341,2341,2341,0.000%,.40866,0.53,0.56
TR_perfuserb_MasterPOPlan_FillData,1,582,582,582,582,582,582,582,0.000%,1.23609,7.76,3.52
TR_perfuserm_MasterPOPlan_FillData,1,592,592,592,592,592,592,592,0.000%,1.21951,7.68,3.47
TR_perfusere_MasterPOPlan_FillData,1,621,621,621,621,621,621,621,0.000%,1.19474,7.52,3.40
TR_perfuserl_MasterPOPlan_FillData,1,639,639,639,639,639,639,639,0.000%,1.17096,7.37,3.33
TR_perfuserh_MasterPOPlan_FillData,1,636,636,636,636,636,636,636,0.000%,1.17233,7.38,3.34
TR_perfuserd_MasterPOPlan_FillData,1,612,612,612,612,612,612,612,0.000%,1.18906,7.49,3.38
TR_perfusera_MasterPOPlan_FillData,1,636,636,636,636,636,636,636,0.000%,1.15340,7.24,3.28
TR_perfuserg_MasterPOPlan_FillData,1,740,740,740,740,740,740,740,0.000%,1.05042,6.61,2.99
TR_perfusero_MasterPOPlan_FillData,1,676,676,676,676,676,676,676,0.000%,1.10619,6.95,3.15
TR_perfuserk_MasterPOPlan_FillData,1,795,795,795,795,795,795,795,0.000%,.97752,6.14,2.78
TR_perfuseri_MasterPOPlan_FillData,1,792,792,792,792,792,792,792,0.000%,.98232,6.17,2.80
TR_perfusern_MasterPOPlan_FillData,1,814,814,814,814,814,814,814,0.000%,.95238,5.98,2.71
TR_perfuserj_MasterPOPlan_FillData,1,795,795,795,795,795,795,795,0.000%,.99010,6.20,2.82
TR_perfuserc_MasterPOPlan_FillData,1,783,783,783,783,783,783,783,0.000%,.99602,6.27,2.83
TR_perfuserm_MasterPOPlan_Search_ButtonClick,1,357,357,357,357,357,357,357,0.000%,2.13675,2.62,3.21
TR_perfuserb_MasterPOPlan_Search_ButtonClick,1,367,367,367,367,367,367,367,0.000%,2.09205,2.57,3.15
TR_perfusere_MasterPOPlan_Search_ButtonClick,1,325,325,325,325,325,325,325,0.000%,2.27790,2.79,3.43
TR_perfuserf_MasterPOPlan_FillData,1,929,929,929,929,929,929,929,0.000%,.86957,5.46,2.47
TR_perfuserl_MasterPOPlan_Search_ButtonClick,1,348,348,348,348,348,348,348,0.000%,2.22222,2.73,3.34
TR_perfuserh_MasterPOPlan_Search_ButtonClick,1,360,360,360,360,360,360,360,0.000%,2.12314,2.60,3.19
TR_perfuserg_MasterPOPlan_Search_ButtonClick,1,224,224,224,224,224,224,224,0.000%,3.02115,3.65,4.54
TR_perfusera_MasterPOPlan_Search_ButtonClick,1,272,272,272,272,272,272,272,0.000%,2.56410,3.10,3.86
TR_perfusero_MasterPOPlan_Search_ButtonClick,1,209,209,209,209,209,209,209,0.000%,3.03030,3.66,4.56
TR_perfuserd_MasterPOPlan_Search_ButtonClick,1,366,366,366,366,366,366,366,0.000%,2.11416,2.55,3.18
TR_perfuseri_MasterPOPlan_Search_ButtonClick,1,187,187,187,187,187,187,187,0.000%,3.35570,4.05,5.05
TR_perfuserk_MasterPOPlan_Search_ButtonClick,1,199,199,199,199,199,199,199,0.000%,3.35570,4.05,5.05
TR_perfusern_MasterPOPlan_Search_ButtonClick,1,159,159,159,159,159,159,159,0.000%,3.67647,4.51,5.53
TR_perfuserc_MasterPOPlan_Search_ButtonClick,1,165,165,165,165,165,165,165,0.000%,3.49650,4.29,5.26
TR_perfuserj_MasterPOPlan_Search_ButtonClick,1,194,194,194,194,194,194,194,0.000%,3.22581,3.96,4.85
TR_perfuserf_MasterPOPlan_Search_ButtonClick,1,139,139,139,139,139,139,139,0.000%,3.80228,4.66,5.72
