Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
TR_perfuserl_MasterPOPlan_PageLoad,1,1629,1629,1629,1629,1629,1629,1629,0.000%,.57143,0.76,0.78
TR_perfuserm_MasterPOPlan_PageLoad,1,1574,1574,1574,1574,1574,1574,1574,0.000%,.59312,0.78,0.81
TR_perfuserj_MasterPOPlan_PageLoad,1,1746,1746,1746,1746,1746,1746,1746,0.000%,.53821,0.70,0.73
TR_perfuserd_MasterPOPlan_PageLoad,1,1972,1972,1972,1972,1972,1972,1972,0.000%,.47939,0.62,0.65
TR_perfuserk_MasterPOPlan_PageLoad,1,1749,1749,1749,1749,1749,1749,1749,0.000%,.53996,0.71,0.74
TR_perfuserh_MasterPOPlan_PageLoad,1,1847,1847,1847,1847,1847,1847,1847,0.000%,.50684,0.67,0.69
TR_perfuserf_MasterPOPlan_PageLoad,1,1951,1951,1951,1951,1951,1951,1951,0.000%,.48662,0.64,0.66
TR_perfuserg_MasterPOPlan_PageLoad,1,1905,1905,1905,1905,1905,1905,1905,0.000%,.49480,0.65,0.68
TR_perfusern_MasterPOPlan_PageLoad,1,1625,1625,1625,1625,1625,1625,1625,0.000%,.57504,0.76,0.78
TR_perfusera_MasterPOPlan_PageLoad,1,2188,2188,2188,2188,2188,2188,2188,0.000%,.38655,0.51,0.53
TR_perfuseri_MasterPOPlan_PageLoad,1,1874,1874,1874,1874,1874,1874,1874,0.000%,.50226,0.66,0.69
TR_perfuserb_MasterPOPlan_PageLoad,1,2191,2191,2191,2191,2191,2191,2191,0.000%,.42644,0.56,0.58
TR_perfusero_MasterPOPlan_PageLoad,1,1663,1663,1663,1663,1663,1663,1663,0.000%,.56243,0.74,0.77
TR_perfuserc_MasterPOPlan_PageLoad,1,2239,2239,2239,2239,2239,2239,2239,0.000%,.42445,0.56,0.58
TR_perfusere_MasterPOPlan_PageLoad,1,2102,2102,2102,2102,2102,2102,2102,0.000%,.45147,0.60,0.62
TR_perfuserl_MasterPOPlan_FillData,1,580,580,580,580,580,580,580,0.000%,1.28866,8.11,3.67
TR_perfuserj_MasterPOPlan_FillData,1,563,563,563,563,563,563,563,0.000%,1.27551,8.01,3.63
TR_perfuserk_MasterPOPlan_FillData,1,526,526,526,526,526,526,526,0.000%,1.30208,8.17,3.71
TR_perfuserd_MasterPOPlan_FillData,1,585,585,585,585,585,585,585,0.000%,1.21951,7.66,3.47
TR_perfuserh_MasterPOPlan_FillData,1,592,592,592,592,592,592,592,0.000%,1.27065,8.00,3.62
TR_perfuserm_MasterPOPlan_FillData,1,636,636,636,636,636,636,636,0.000%,1.17509,7.40,3.34
TR_perfuserf_MasterPOPlan_FillData,1,580,580,580,580,580,580,580,0.000%,1.23916,7.80,3.53
TR_perfuserg_MasterPOPlan_FillData,1,620,620,620,620,620,620,620,0.000%,1.20192,7.57,3.42
TR_perfusern_MasterPOPlan_FillData,1,583,583,583,583,583,583,583,0.000%,1.24378,7.83,3.54
TR_perfusera_MasterPOPlan_FillData,1,586,586,586,586,586,586,586,0.000%,1.22699,7.70,3.49
TR_perfuserb_MasterPOPlan_FillData,1,584,584,584,584,584,584,584,0.000%,1.23916,7.78,3.53
TR_perfuseri_MasterPOPlan_FillData,1,595,595,595,595,595,595,595,0.000%,1.20773,7.60,3.44
TR_perfuserc_MasterPOPlan_FillData,1,635,635,635,635,635,635,635,0.000%,1.21507,7.61,3.46
TR_perfusero_MasterPOPlan_FillData,1,617,617,617,617,617,617,617,0.000%,1.21212,7.59,3.45
TR_perfusere_MasterPOPlan_FillData,1,603,603,603,603,603,603,603,0.000%,1.21951,7.63,3.47
TR_perfuserj_MasterPOPlan_Search_ButtonClick,1,233,233,233,233,233,233,233,0.000%,2.92398,3.59,4.40
TR_perfuserl_MasterPOPlan_Search_ButtonClick,1,268,268,268,268,268,268,268,0.000%,2.61780,3.16,3.94
TR_perfuserk_MasterPOPlan_Search_ButtonClick,1,249,249,249,249,249,249,249,0.000%,2.81690,3.46,4.24
TR_perfuserh_MasterPOPlan_Search_ButtonClick,1,268,268,268,268,268,268,268,0.000%,2.73224,3.35,4.11
TR_perfuserf_MasterPOPlan_Search_ButtonClick,1,236,236,236,236,236,236,236,0.000%,2.89017,3.54,4.35
TR_perfuserd_MasterPOPlan_Search_ButtonClick,1,293,293,293,293,293,293,293,0.000%,2.55754,3.14,3.85
TR_perfuserm_MasterPOPlan_Search_ButtonClick,1,254,254,254,254,254,254,254,0.000%,2.71003,3.32,4.08
TR_perfusern_MasterPOPlan_Search_ButtonClick,1,223,223,223,223,223,223,223,0.000%,2.98507,3.66,4.49
TR_perfuserg_MasterPOPlan_Search_ButtonClick,1,229,229,229,229,229,229,229,0.000%,2.94985,3.62,4.44
TR_perfusera_MasterPOPlan_Search_ButtonClick,1,259,259,259,259,259,259,259,0.000%,2.70270,3.32,4.06
TR_perfuserb_MasterPOPlan_Search_ButtonClick,1,262,262,262,262,262,262,262,0.000%,2.71739,3.28,4.09
TR_perfuseri_MasterPOPlan_Search_ButtonClick,1,226,226,226,226,226,226,226,0.000%,2.86533,3.51,4.31
TR_perfusero_MasterPOPlan_Search_ButtonClick,1,199,199,199,199,199,199,199,0.000%,3.19489,3.86,4.80
TR_perfusere_MasterPOPlan_Search_ButtonClick,1,204,204,204,204,204,204,204,0.000%,3.19489,3.86,4.80
TR_perfuserc_MasterPOPlan_Search_ButtonClick,1,259,259,259,259,259,259,259,0.000%,2.62467,3.22,3.95
TR_perfusere_MasterPOPlan_Proceed_ButtonClick,1,856,856,856,856,856,856,856,0.000%,.58651,11.98,5.58
TR_perfuseri_MasterPOPlan_Proceed_ButtonClick,1,918,918,918,918,918,918,918,0.000%,.57803,11.84,5.50
TR_perfuserm_MasterPOPlan_Proceed_ButtonClick,1,982,982,982,982,982,982,982,0.000%,.54735,11.19,5.21
TR_perfusern_MasterPOPlan_Proceed_ButtonClick,1,945,945,945,945,945,945,945,0.000%,.55249,11.27,5.26
TR_perfuserj_MasterPOPlan_Proceed_ButtonClick,1,1024,1024,1024,1024,1024,1024,1024,0.000%,.51787,10.59,4.93
TR_perfuserd_MasterPOPlan_Proceed_ButtonClick,1,998,998,998,998,998,998,998,0.000%,.54259,11.08,5.16
TR_perfusera_MasterPOPlan_Proceed_ButtonClick,1,916,916,916,916,916,916,916,0.000%,.56497,11.58,5.38
TR_perfuserk_MasterPOPlan_Proceed_ButtonClick,1,1003,1003,1003,1003,1003,1003,1003,0.000%,.52329,10.73,4.98
TR_perfusero_MasterPOPlan_Proceed_ButtonClick,1,990,990,990,990,990,990,990,0.000%,.55835,11.42,5.31
TR_perfuserg_MasterPOPlan_Proceed_ButtonClick,1,1048,1048,1048,1048,1048,1048,1048,0.000%,.53533,10.94,5.09
TR_perfuserl_MasterPOPlan_Proceed_ButtonClick,1,1094,1094,1094,1094,1094,1094,1094,0.000%,.51099,10.47,4.86
TR_perfuserb_MasterPOPlan_Proceed_ButtonClick,1,999,999,999,999,999,999,999,0.000%,.55218,11.29,5.25
TR_perfuserc_MasterPOPlan_Proceed_ButtonClick,1,974,974,974,974,974,974,974,0.000%,.57504,11.79,5.47
TR_perfuserh_MasterPOPlan_Proceed_ButtonClick,1,1011,1011,1011,1011,1011,1011,1011,0.000%,.52521,10.75,5.00
TR_perfuserf_MasterPOPlan_Proceed_ButtonClick,1,1013,1013,1013,1013,1013,1013,1013,0.000%,.52329,10.73,4.98
TR_perfusere_OperationRouting_Save_ButtonClick,1,248,248,248,248,248,248,248,0.000%,2.15517,4.89,6.41
TR_perfuseri_OperationRouting_Save_ButtonClick,1,246,246,246,246,246,246,246,0.000%,2.05761,4.67,6.12
TR_perfuserm_OperationRouting_Save_ButtonClick,1,246,246,246,246,246,246,246,0.000%,2.10084,4.81,6.25
TR_perfusern_OperationRouting_Save_ButtonClick,1,248,248,248,248,248,248,248,0.000%,2.08768,4.78,6.21
TR_perfusera_OperationRouting_Save_ButtonClick,1,244,244,244,244,244,244,244,0.000%,2.12314,4.82,6.31
TR_perfuserd_OperationRouting_Save_ButtonClick,1,247,247,247,247,247,247,247,0.000%,2.10084,4.77,6.25
TR_perfuserj_OperationRouting_Save_ButtonClick,1,238,238,238,238,238,238,238,0.000%,2.08768,4.78,6.21
TR_perfuserc_OperationRouting_Save_ButtonClick,1,252,252,252,252,252,252,252,0.000%,2.07469,4.75,6.17
TR_perfuserl_OperationRouting_Save_ButtonClick,1,256,256,256,256,256,256,256,0.000%,2.04499,4.61,6.08
TR_perfusero_OperationRouting_Save_ButtonClick,1,270,270,270,270,270,270,270,0.000%,1.96078,4.49,5.83
TR_perfuserb_OperationRouting_Save_ButtonClick,1,261,261,261,261,261,261,261,0.000%,2.02840,4.61,6.03
TR_perfuserg_OperationRouting_Save_ButtonClick,1,262,262,262,262,262,262,262,0.000%,2.01613,4.58,5.99
TR_perfuserf_OperationRouting_Save_ButtonClick,1,245,245,245,245,245,245,245,0.000%,2.08333,4.73,6.19
TR_perfuserh_OperationRouting_Save_ButtonClick,1,267,267,267,267,267,267,267,0.000%,2.02020,4.62,6.01
TR_perfuserk_OperationRouting_Save_ButtonClick,1,274,274,274,274,274,274,274,0.000%,1.88324,4.31,5.60
TR_perfusere_JobPreference_PageLoad,1,217,217,217,217,217,217,217,0.000%,2.20751,16.34,6.35
TR_perfuserm_JobPreference_PageLoad,1,221,221,221,221,221,221,221,0.000%,2.24719,16.59,6.46
TR_perfusern_JobPreference_PageLoad,1,231,231,231,231,231,231,231,0.000%,2.23214,16.52,6.42
TR_perfusera_JobPreference_PageLoad,1,209,209,209,209,209,209,209,0.000%,2.22717,16.40,6.40
TR_perfuseri_JobPreference_PageLoad,1,241,241,241,241,241,241,241,0.000%,2.10526,15.54,6.05
TR_perfuserj_JobPreference_PageLoad,1,229,229,229,229,229,229,229,0.000%,2.20751,16.34,6.35
TR_perfuserd_JobPreference_PageLoad,1,218,218,218,218,218,218,218,0.000%,2.18818,16.11,6.29
TR_perfuserg_JobPreference_PageLoad,1,233,233,233,233,233,233,233,0.000%,2.23214,16.48,6.42
TR_perfuserb_JobPreference_PageLoad,1,227,227,227,227,227,227,227,0.000%,2.22717,16.48,6.40
TR_perfuserf_JobPreference_PageLoad,1,229,229,229,229,229,229,229,0.000%,2.23714,16.56,6.43
TR_perfuserc_JobPreference_PageLoad,1,224,224,224,224,224,224,224,0.000%,2.16920,16.05,6.24
TR_perfuserl_JobPreference_PageLoad,1,228,228,228,228,228,228,228,0.000%,2.19298,16.15,6.30
TR_perfuserh_JobPreference_PageLoad,1,213,213,213,213,213,213,213,0.000%,2.20751,16.25,6.35
TR_perfusero_JobPreference_PageLoad,1,230,230,230,230,230,230,230,0.000%,2.15517,15.91,6.20
TR_perfuserk_JobPreference_PageLoad,1,221,221,221,221,221,221,221,0.000%,2.16920,16.05,6.24
TR_perfusere_JobPreference_Save_ButtonClick,1,304,304,304,304,304,304,304,0.000%,1.86220,4.67,5.60
TR_perfuserd_JobPreference_Save_ButtonClick,1,275,275,275,275,275,275,275,0.000%,2.02429,5.08,6.08
TR_perfusern_JobPreference_Save_ButtonClick,1,302,302,302,302,302,302,302,0.000%,1.89394,4.79,5.69
TR_perfuserj_JobPreference_Save_ButtonClick,1,300,300,300,300,300,300,300,0.000%,1.89753,4.73,5.70
TR_perfuserm_JobPreference_Save_ButtonClick,1,325,325,325,325,325,325,325,0.000%,1.79533,4.51,5.39
TR_perfuseri_JobPreference_Save_ButtonClick,1,308,308,308,308,308,308,308,0.000%,1.83824,4.65,5.52
TR_perfuserk_JobPreference_Save_ButtonClick,1,268,268,268,268,268,268,268,0.000%,1.98807,4.99,5.97
TR_perfusera_JobPreference_Save_ButtonClick,1,345,345,345,345,345,345,345,0.000%,1.69205,4.25,5.08
TR_perfuserh_JobPreference_Save_ButtonClick,1,288,288,288,288,288,288,288,0.000%,1.91939,4.82,5.77
TR_perfuserl_JobPreference_Save_ButtonClick,1,334,334,334,334,334,334,334,0.000%,1.79533,4.54,5.39
TR_perfuserb_JobPreference_Save_ButtonClick,1,335,335,335,335,335,335,335,0.000%,1.78253,4.44,5.36
TR_perfuserf_JobPreference_Save_ButtonClick,1,355,355,355,355,355,355,355,0.000%,1.78253,4.51,5.36
TR_perfuserg_JobPreference_Save_ButtonClick,1,335,335,335,335,335,335,335,0.000%,1.77305,4.48,5.33
TR_perfuserc_JobPreference_Save_ButtonClick,1,339,339,339,339,339,339,339,0.000%,1.74825,4.42,5.25
TR_perfusero_JobPreference_Save_ButtonClick,1,339,339,339,339,339,339,339,0.000%,1.77936,4.50,5.35
TR_perfusere_AddAdditionalQty_PageLoad,1,354,354,354,354,354,354,354,0.000%,1.44928,14.06,6.16
TR_perfusern_AddAdditionalQty_PageLoad,1,349,349,349,349,349,349,349,0.000%,1.45349,14.16,6.18
TR_perfuseri_AddAdditionalQty_PageLoad,1,317,317,317,317,317,317,317,0.000%,1.51515,14.78,6.44
TR_perfuserd_AddAdditionalQty_PageLoad,1,375,375,375,375,375,375,375,0.000%,1.40449,13.70,5.97
TR_perfuserj_AddAdditionalQty_PageLoad,1,355,355,355,355,355,355,355,0.000%,1.43062,13.93,6.08
TR_perfuserm_AddAdditionalQty_PageLoad,1,361,361,361,361,361,361,361,0.000%,1.41844,13.81,6.03
TR_perfuserh_AddAdditionalQty_PageLoad,1,328,328,328,328,328,328,328,0.000%,1.50150,14.60,6.38
TR_perfuserk_AddAdditionalQty_PageLoad,1,341,341,341,341,341,341,341,0.000%,1.42653,13.92,6.07
TR_perfusera_AddAdditionalQty_PageLoad,1,363,363,363,363,363,363,363,0.000%,1.38313,13.47,5.88
TR_perfuserf_AddAdditionalQty_PageLoad,1,343,343,343,343,343,343,343,0.000%,1.46413,14.23,6.23
TR_perfuserl_AddAdditionalQty_PageLoad,1,350,350,350,350,350,350,350,0.000%,1.45985,14.24,6.21
TR_perfuserg_AddAdditionalQty_PageLoad,1,355,355,355,355,355,355,355,0.000%,1.44300,14.08,6.14
TR_perfuserb_AddAdditionalQty_PageLoad,1,366,366,366,366,366,366,366,0.000%,1.39276,13.56,5.92
TR_perfusero_AddAdditionalQty_PageLoad,1,368,368,368,368,368,368,368,0.000%,1.40449,13.68,5.97
TR_perfuserc_AddAdditionalQty_PageLoad,1,375,375,375,375,375,375,375,0.000%,1.39082,13.57,5.91
TR_perfusere_AddAdditionalQty_Submit_ButtonClick,1,348,348,348,348,348,348,348,0.000%,1.76678,5.43,6.74
TR_perfuserd_AddAdditionalQty_Submit_ButtonClick,1,317,317,317,317,317,317,317,0.000%,1.88324,5.79,7.18
TR_perfuserj_AddAdditionalQty_Submit_ButtonClick,1,302,302,302,302,302,302,302,0.000%,1.89753,5.83,7.24
TR_perfuserh_AddAdditionalQty_Submit_ButtonClick,1,311,311,311,311,311,311,311,0.000%,1.87617,5.80,7.15
