Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
TR_perfusera_FabricProperties_EntermaxpliesAction_1,1,540,540,540,540,540,540,540,0.000%,1.01317,6.13,5.73
TR_perfuserd_FabricProperties_EntermaxpliesAction_2,1,576,576,576,576,576,576,576,0.000%,.95969,5.81,5.42
TR_perfuserc_FabricProperties_EntermaxpliesAction_2,1,557,557,557,557,557,557,557,0.000%,.99108,6.00,5.60
TR_perfuserb_FabricProperties_EntermaxpliesAction_2,1,579,579,579,579,579,579,579,0.000%,.96712,5.86,5.46
TR_perfusera_FabricProperties_EntermaxpliesAction_2,1,515,515,515,515,515,515,515,0.000%,1.02041,6.18,5.76
TR_perfuserd_ComponentGroupAssigment_PageLoad,1,363,363,363,363,363,363,363,0.000%,1.41044,12.13,6.05
TR_perfuserc_ComponentGroupAssigment_PageLoad,1,374,374,374,374,374,374,374,0.000%,1.38696,11.93,5.95
TR_perfuserb_ComponentGroupAssigment_PageLoad,1,359,359,359,359,359,359,359,0.000%,1.41443,12.16,6.07
TR_perfusera_ComponentGroupAssigment_PageLoad,1,351,351,351,351,351,351,351,0.000%,1.42653,12.27,6.12
TR_perfuserc_ComponentGroupAssigment_Save_ButtonClick,1,813,813,813,813,813,813,813,0.000%,.60060,7.30,6.50
TR_perfuserd_ComponentGroupAssigment_Save_ButtonClick,1,837,837,837,837,837,837,837,0.000%,.59102,7.18,6.40
TR_perfusera_ComponentGroupAssigment_Save_ButtonClick,1,802,802,802,802,802,802,802,0.000%,.61843,7.52,6.70
TR_perfuserb_ComponentGroupAssigment_Save_ButtonClick,1,799,799,799,799,799,799,799,0.000%,.60753,7.39,6.58
TR_perfusera_ComponentGroupAssigment_Search_ButtonClick (Swap),1,577,577,577,577,577,577,577,0.000%,.84818,6.80,6.13
TR_perfuserd_ComponentGroupAssigment_Search_ButtonClick (Swap),1,696,696,696,696,696,696,696,0.000%,.79302,6.36,5.74
TR_perfuserb_ComponentGroupAssigment_Search_ButtonClick (Swap),1,692,692,692,692,692,692,692,0.000%,.78802,6.32,5.70
TR_perfuserc_ComponentGroupAssigment_Search_ButtonClick (Swap),1,717,717,717,717,717,717,717,0.000%,.76453,6.13,5.53
TR_perfusera_SubPOCreation_PageLoad,1,544,544,544,544,544,544,544,0.000%,.99206,10.92,5.70
TR_perfuserb_SubPOCreation_PageLoad,1,542,542,542,542,542,542,542,0.000%,.99108,10.90,5.69
TR_perfuserc_SubPOCreation_PageLoad,1,557,557,557,557,557,557,557,0.000%,.99800,10.98,5.73
TR_perfuserd_SubPOCreation_PageLoad,1,621,621,621,621,621,621,621,0.000%,.90992,10.01,5.23
TR_perfuserb_SubPOCreation_forProductionOrder,1,972,972,972,972,972,972,972,0.000%,.64433,5.77,4.71
TR_perfuserc_SubPOCreation_forProductionOrder,1,967,967,967,967,967,967,967,0.000%,.64475,5.77,4.71
TR_perfusera_SubPOCreation_forProductionOrder,1,1097,1097,1097,1097,1097,1097,1097,0.000%,.59453,5.32,4.34
TR_perfuserd_SubPOCreation_forProductionOrder,1,973,973,973,973,973,973,973,0.000%,.64350,5.76,4.70
TR_perfuserc_SubPORatio_PageLoad,1,612,612,612,612,612,612,612,0.000%,.83752,11.52,5.92
TR_perfuserd_SubPORatio_PageLoad,1,606,606,606,606,606,606,606,0.000%,.85763,11.79,6.06
TR_perfuserb_SubPORatio_PageLoad,1,671,671,671,671,671,671,671,0.000%,.79872,10.98,5.65
TR_perfusera_SubPORatio_PageLoad,1,669,669,669,669,669,669,669,0.000%,.81037,11.14,5.73
TR_perfuserc_SubPORatio_SubPO_FillRatio_R1,1,1203,1203,1203,1203,1203,1203,1203,0.000%,.40568,4.84,6.21
TR_perfuserd_SubPORatio_SubPO_FillRatio_R1,1,1153,1153,1153,1153,1153,1153,1153,0.000%,.41000,4.89,6.28
TR_perfuserb_SubPORatio_SubPO_FillRatio_R1,1,1226,1226,1226,1226,1226,1226,1226,0.000%,.40323,4.81,6.18
TR_perfusera_SubPORatio_SubPO_FillRatio_R1,1,1212,1212,1212,1212,1212,1212,1212,0.000%,.39793,4.75,6.10
TR_perfusera_SubPORatio_SubPO_AddRatio_R1,1,503,503,503,503,503,503,503,0.000%,1.27226,7.93,4.22
TR_perfuserc_SubPORatio_SubPO_AddRatio_R1,1,614,614,614,614,614,614,614,0.000%,1.10132,6.87,3.65
TR_perfuserd_SubPORatio_SubPO_AddRatio_R1,1,643,643,643,643,643,643,643,0.000%,1.08460,6.76,3.60
TR_perfuserb_SubPORatio_SubPO_AddRatio_R1,1,573,573,573,573,573,573,573,0.000%,1.15207,7.18,3.82
TR_perfusera_SubPORatio_SubPO_FillRatio_R2,1,1118,1118,1118,1118,1118,1118,1118,0.000%,.43328,4.96,6.37
TR_perfuserc_SubPORatio_SubPO_FillRatio_R2,1,1092,1092,1092,1092,1092,1092,1092,0.000%,.43497,4.98,6.39
TR_perfuserb_SubPORatio_SubPO_FillRatio_R2,1,1100,1100,1100,1100,1100,1100,1100,0.000%,.43384,4.97,6.37
TR_perfuserd_SubPORatio_SubPO_FillRatio_R2,1,1099,1099,1099,1099,1099,1099,1099,0.000%,.42992,4.92,6.32
TR_perfuserc_SubPORatio_SubPO_AddRatio_R2,1,438,438,438,438,438,438,438,0.000%,1.51286,10.37,5.02
TR_perfusera_SubPORatio_SubPO_AddRatio_R2,1,446,446,446,446,446,446,446,0.000%,1.47493,10.11,4.89
TR_perfuserd_SubPORatio_SubPO_AddRatio_R2,1,398,398,398,398,398,398,398,0.000%,1.60514,11.00,5.33
TR_perfuserb_SubPORatio_SubPO_AddRatio_R2,1,449,449,449,449,449,449,449,0.000%,1.44718,9.92,4.80
TR_perfuserc_SubPOMarker_Pageload,1,612,612,612,612,612,612,612,0.000%,.83752,12.44,5.79
TR_perfusera_SubPOMarker_Pageload,1,620,620,620,620,620,620,620,0.000%,.83264,12.37,5.76
TR_perfuserd_SubPOMarker_Pageload,1,622,622,622,622,622,622,622,0.000%,.83126,12.35,5.75
TR_perfuserb_SubPOMarker_Pageload,1,642,642,642,642,642,642,642,0.000%,.82305,12.23,5.69
TR_perfuserc_SubPOMarker_Versions1_Save_Button_Click,1,280,280,280,280,280,280,280,0.000%,1.94553,8.37,5.86
TR_perfuserd_SubPOMarker_Versions1_Save_Button_Click,1,281,281,281,281,281,281,281,0.000%,1.94175,8.35,5.85
TR_perfuserb_SubPOMarker_Versions1_Save_Button_Click,1,273,273,273,273,273,273,273,0.000%,1.88679,8.12,5.68
TR_perfusera_SubPOMarker_Versions1_Save_Button_Click,1,420,420,420,420,420,420,420,0.000%,1.53139,6.58,4.61
TR_perfuserc_SubPOMarker_Versions2_Save_Button_Click,1,324,324,324,324,324,324,324,0.000%,1.83150,9.06,5.52
TR_perfuserd_SubPOMarker_Versions2_Save_Button_Click,1,370,370,370,370,370,370,370,0.000%,1.73010,8.55,5.21
TR_perfuserb_SubPOMarker_Versions2_Save_Button_Click,1,294,294,294,294,294,294,294,0.000%,1.90476,9.43,5.74
TR_perfusera_SubPOMarker_Versions2_Save_Button_Click,1,274,274,274,274,274,274,274,0.000%,1.98807,9.84,5.99
TR_perfuserc_MarkerSummary_PageLoad,1,247,247,247,247,247,247,247,0.000%,2.11864,15.75,6.12
TR_perfuserb_MarkerSummary_PageLoad,1,241,241,241,241,241,241,241,0.000%,2.14133,15.92,6.19
TR_perfusera_MarkerSummary_PageLoad,1,244,244,244,244,244,244,244,0.000%,2.09205,15.56,6.04
TR_perfuserd_MarkerSummary_PageLoad,1,336,336,336,336,336,336,336,0.000%,1.76367,13.11,5.09
TR_perfuserc_MarkerSummary_SubPo_Load,1,236,236,236,236,236,236,236,0.000%,2.88184,7.34,3.99
TR_perfuserb_MarkerSummary_SubPo_Load,1,187,187,187,187,187,187,187,0.000%,3.34448,8.51,4.63
TR_perfusera_MarkerSummary_SubPo_Load,1,171,171,171,171,171,171,171,0.000%,3.50877,8.93,4.86
TR_perfuserd_MarkerSummary_SubPo_Load,1,160,160,160,160,160,160,160,0.000%,3.69004,9.39,5.11
TR_perfuserc_PackingList_PageLoad,1,609,609,609,609,609,609,609,0.000%,.84317,10.56,6.05
TR_perfusera_PackingList_PageLoad,1,626,626,626,626,626,626,626,0.000%,.83963,10.52,6.02
TR_perfuserd_PackingList_PageLoad,1,713,713,713,713,713,713,713,0.000%,.77882,9.75,5.58
TR_perfuserb_PackingList_PageLoad,1,895,895,895,895,895,895,895,0.000%,.68493,8.58,4.91
TR_perfuserc_GenerateDockets_PageLoad,1,261,261,261,261,261,261,261,0.000%,1.99203,14.81,5.75
TR_perfusera_GenerateDockets_PageLoad,1,262,262,262,262,262,262,262,0.000%,2.05339,15.27,5.93
TR_perfuserd_GenerateDockets_PageLoad,1,251,251,251,251,251,251,251,0.000%,2.09205,15.56,6.04
TR_perfuserc_GenerateDockets_SubPo_Load,1,109,109,109,109,109,109,109,0.000%,4.32900,8.15,6.14
TR_perfusera_GenerateDockets_SubPo_Load,1,111,111,111,111,111,111,111,0.000%,4.36681,8.23,6.20
TR_perfuserb_GenerateDockets_PageLoad,1,252,252,252,252,252,252,252,0.000%,2.05761,15.30,5.94
TR_perfuserd_GenerateDockets_SubPo_Load,1,111,111,111,111,111,111,111,0.000%,4.54545,8.56,6.45
TR_perfuserb_GenerateDockets_SubPo_Load,1,113,113,113,113,113,113,113,0.000%,4.36681,8.23,6.20
TR_perfuserb_GenerateDockets_Wait,1,409070,409070,409070,409070,409070,409070,409070,0.000%,.00244,0.10,0.16
TR_perfusera_GenerateDockets_Wait,1,409450,409450,409450,409450,409450,409450,409450,0.000%,.00244,0.10,0.16
TR_perfusera_GenerateDockets_ButtonClick,1,635,635,635,635,635,635,635,0.000%,1.24533,3.02,2.79
TR_perfuserb_GenerateDockets_ButtonClick,1,1208,1208,1208,1208,1208,1208,1208,0.000%,.72886,1.77,1.63
TR_perfuserc_GenerateDockets_Wait,1,445161,445161,445161,445161,445161,445161,445161,0.000%,.00225,0.10,0.16
TR_perfuserd_GenerateDockets_Wait,1,445231,445231,445231,445231,445231,445231,445231,0.000%,.00225,0.10,0.16
TR_perfuserc_GenerateDockets_ButtonClick,1,640,640,640,640,640,640,640,0.000%,1.22699,2.97,2.75
TR_perfuserd_GenerateDockets_ButtonClick,1,694,694,694,694,694,694,694,0.000%,1.14155,2.77,2.56
TR_perfusera_GenerateCuts_Wait,1,237340,237340,237340,237340,237340,237340,237340,0.000%,.00421,0.11,0.16
TR_perfuserb_GenerateCuts_Wait,1,237224,237224,237224,237224,237224,237224,237224,0.000%,.00421,0.11,0.16
TR_perfusera_GenerateCuts_ButtonClick,1,442,442,442,442,442,442,442,0.000%,1.49031,4.38,9.01
TR_perfusera_GenerateCutJobplanning_Wait,1,0,0,0,0,0,0,0,0.000%,333.33333,0.00,0.00
Debug Sampler,4,0,0,1,1,1,0,1,0.000%,.01467,0.03,0.00
TR_perfuserb_GenerateCuts_ButtonClick,1,583,583,583,583,583,583,583,0.000%,1.24533,3.66,7.53
TR_perfuserb_GenerateCutJobplanning_Wait,1,0,0,0,0,0,0,0,0.000%,333.33333,0.00,0.00
TR_perfuserd_GenerateCuts_Wait,1,473875,473875,473875,473875,473875,473875,473875,0.000%,.00211,0.11,0.16
TR_perfuserc_GenerateCuts_Wait,1,474421,474421,474421,474421,474421,474421,474421,0.000%,.00211,0.11,0.16
TR_perfuserd_GenerateCuts_ButtonClick,1,462,462,462,462,462,462,462,0.000%,1.40845,4.14,8.52
TR_perfuserd_GenerateCutJobplanning_Wait,1,0,0,0,0,0,0,0,0.000%,250.00000,0.00,0.00
TR_perfuserc_GenerateCuts_ButtonClick,1,425,425,425,425,425,425,425,0.000%,1.53846,4.52,9.31
TR_perfuserc_GenerateCutJobplanning_Wait,1,0,0,0,0,0,0,0,0.000%,250.00000,0.00,0.00
TOTAL,152,21090,447,1203,1734,445231,0,474421,0.000%,.15969,1.45,1.23
