Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
TR_perfusera_MasterPOPlan_PageLoad,1,304,304,304,304,304,304,304,0.000%,2.51889,4.42,3.40
TR_perfuserb_MasterPOPlan_PageLoad,1,272,272,272,272,272,272,272,0.000%,2.67380,4.69,3.61
TR_perfuserc_MasterPOPlan_PageLoad,1,293,293,293,293,293,293,293,0.000%,2.46305,4.32,3.33
TR_perfusera_MasterPOPlan_FillData,1,365,365,365,365,365,365,365,0.000%,1.70648,10.75,4.81
TR_perfuserd_MasterPOPlan_PageLoad,1,263,263,263,263,263,263,263,0.000%,2.77008,4.86,3.74
TR_perfuserb_MasterPOPlan_FillData,1,333,333,333,333,333,333,333,0.000%,1.83486,11.55,5.17
TR_perfusera_MasterPOPlan_Search_ButtonClick,1,152,152,152,152,152,152,152,0.000%,3.74532,4.59,5.58
TR_perfuserb_MasterPOPlan_Search_ButtonClick,1,128,128,128,128,128,128,128,0.000%,4.38596,5.38,6.54
TR_perfuserc_MasterPOPlan_FillData,1,315,315,315,315,315,315,315,0.000%,1.80505,11.37,5.09
TR_perfuserd_MasterPOPlan_FillData,1,335,335,335,335,335,335,335,0.000%,1.87617,11.81,5.29
TR_perfuserc_MasterPOPlan_Search_ButtonClick,1,119,119,119,119,119,119,119,0.000%,4.27350,5.24,6.37
TR_perfuserd_MasterPOPlan_Search_ButtonClick,1,122,122,122,122,122,122,122,0.000%,4.04858,4.97,6.03
TR_perfusera_MasterPOPlan_Proceed_ButtonClick,1,806,806,806,806,806,806,806,0.000%,.62422,16.55,5.88
TR_perfuserb_MasterPOPlan_Proceed_ButtonClick,1,791,791,791,791,791,791,791,0.000%,.61652,16.35,5.81
TR_perfuserc_MasterPOPlan_Proceed_ButtonClick,1,764,764,764,764,764,764,764,0.000%,.63012,16.71,5.94
TR_perfusera_OperationRouting_Save_ButtonClick,1,246,246,246,246,246,246,246,0.000%,2.06612,4.73,6.09
TR_perfuserd_MasterPOPlan_Proceed_ButtonClick,1,761,761,761,761,761,761,761,0.000%,.65062,17.25,6.13
TR_perfuserb_OperationRouting_Save_ButtonClick,1,232,232,232,232,232,232,232,0.000%,2.09644,4.80,6.17
TR_perfuserc_OperationRouting_Save_ButtonClick,1,235,235,235,235,235,235,235,0.000%,2.15983,4.94,6.36
TR_perfusera_JobPreference_PageLoad,1,251,251,251,251,251,251,251,0.000%,2.02429,14.98,5.76
TR_perfuserd_OperationRouting_Save_ButtonClick,1,235,235,235,235,235,235,235,0.000%,2.19298,5.02,6.46
TR_perfuserb_JobPreference_PageLoad,1,258,258,258,258,258,258,258,0.000%,2.13220,15.78,6.07
TR_perfuserc_JobPreference_PageLoad,1,248,248,248,248,248,248,248,0.000%,2.16450,16.02,6.16
TR_perfuserd_JobPreference_PageLoad,1,238,238,238,238,238,238,238,0.000%,2.17391,16.09,6.19
TR_perfusera_JobPreference_Save_ButtonClick,1,293,293,293,293,293,293,293,0.000%,1.89394,4.79,5.64
TR_perfuserb_JobPreference_Save_ButtonClick,1,287,287,287,287,287,287,287,0.000%,1.94932,4.93,5.80
TR_perfuserc_JobPreference_Save_ButtonClick,1,287,287,287,287,287,287,287,0.000%,1.93050,4.88,5.75
TR_perfuserd_JobPreference_Save_ButtonClick,1,266,266,266,266,266,266,266,0.000%,2.11416,5.35,6.30
TR_perfusera_AddAdditionalQty_PageLoad,1,382,382,382,382,382,382,382,0.000%,1.38696,14.98,5.84
TR_perfuserb_AddAdditionalQty_PageLoad,1,380,380,380,380,380,380,380,0.000%,1.40252,15.15,5.91
TR_perfuserc_AddAdditionalQty_PageLoad,1,369,369,369,369,369,369,369,0.000%,1.40845,15.22,5.93
TR_perfuserd_AddAdditionalQty_PageLoad,1,359,359,359,359,359,359,359,0.000%,1.44300,15.59,6.08
TR_perfusera_AddAdditionalQty_Submit_ButtonClick,1,321,321,321,321,321,321,321,0.000%,1.90840,5.90,7.23
TR_perfuserb_AddAdditionalQty_Submit_ButtonClick,1,334,334,334,334,334,334,334,0.000%,1.76678,5.46,6.69
TR_perfuserc_AddAdditionalQty_Submit_ButtonClick,1,288,288,288,288,288,288,288,0.000%,1.94175,6.00,7.35
TR_perfuserd_AddAdditionalQty_Submit_ButtonClick,1,281,281,281,281,281,281,281,0.000%,2.03666,6.30,7.71
TR_perfusera_FabricProperties_PageLoad,1,501,501,501,501,501,501,501,0.000%,1.23457,19.21,5.29
TR_perfuserb_FabricProperties_PageLoad,1,489,489,489,489,489,489,489,0.000%,1.25471,19.52,5.37
TR_perfuserd_FabricProperties_PageLoad,1,488,488,488,488,488,488,488,0.000%,1.26263,19.64,5.41
TR_perfuserc_FabricProperties_PageLoad,1,556,556,556,556,556,556,556,0.000%,1.12486,17.50,4.82
TR_perfusera_FabricProperties_ExcessCut_Save_ButtonClick,1,259,259,259,259,259,259,259,0.000%,2.04082,16.37,5.93
TR_perfuserb_FabricProperties_ExcessCut_Save_ButtonClick,1,264,264,264,264,264,264,264,0.000%,2.01613,16.17,5.86
TR_perfuserd_FabricProperties_ExcessCut_Save_ButtonClick,1,271,271,271,271,271,271,271,0.000%,1.98807,15.95,5.77
TR_perfuserc_FabricProperties_ExcessCut_Save_ButtonClick,1,268,268,268,268,268,268,268,0.000%,2.09644,16.81,6.09
TR_perfusera_FabricProperties_MaxPlies_Update_ButtonClick,1,295,295,295,295,295,295,295,0.000%,1.98807,6.34,5.67
TR_perfuserb_FabricProperties_MaxPlies_Update_ButtonClick,1,308,308,308,308,308,308,308,0.000%,1.83486,5.85,5.23
TR_perfuserd_FabricProperties_MaxPlies_Update_ButtonClick,1,312,312,312,312,312,312,312,0.000%,1.92308,6.13,5.48
TR_perfuserc_FabricProperties_MaxPlies_Update_ButtonClick,1,318,318,318,318,318,318,318,0.000%,1.86220,5.94,5.31
TR_perfusera_FabricProperties_EntermaxpliesAction_1,1,516,516,516,516,516,516,516,0.000%,1.04712,6.33,5.92
TR_perfuserb_FabricProperties_EntermaxpliesAction_1,1,506,506,506,506,506,506,506,0.000%,1.05932,6.40,5.99
TR_perfuserc_FabricProperties_EntermaxpliesAction_1,1,496,496,496,496,496,496,496,0.000%,1.09051,6.59,6.17
TR_perfuserd_FabricProperties_EntermaxpliesAction_1,1,502,502,502,502,502,502,502,0.000%,1.04384,6.31,5.90
TR_perfusera_FabricProperties_EntermaxpliesAction_2,1,491,491,491,491,491,491,491,0.000%,1.06383,6.44,6.01
TR_perfuserb_FabricProperties_EntermaxpliesAction_2,1,487,487,487,487,487,487,487,0.000%,1.05263,6.37,5.94
TR_perfuserc_FabricProperties_EntermaxpliesAction_2,1,480,480,480,480,480,480,480,0.000%,1.07411,6.50,6.06
TR_perfuserd_FabricProperties_EntermaxpliesAction_2,1,483,483,483,483,483,483,483,0.000%,1.07181,6.49,6.05
