Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
TR_perfuserd_FabricProperties_EntermaxpliesAction_1,1,505,505,505,505,505,505,505,0.000%,1.05152,6.36,5.95
TR_perfusera_FabricProperties_EntermaxpliesAction_2,1,514,514,514,514,514,514,514,0.000%,1.02669,6.22,5.80
TR_perfuserb_FabricProperties_EntermaxpliesAction_2,1,518,518,518,518,518,518,518,0.000%,1.04275,6.31,5.89
TR_perfuserc_FabricProperties_EntermaxpliesAction_2,1,536,536,536,536,536,536,536,0.000%,1.01112,6.12,5.71
TR_perfuserd_FabricProperties_EntermaxpliesAction_2,1,561,561,561,561,561,561,561,0.000%,.99206,6.01,5.60
TR_perfusera_ComponentGroupAssigment_PageLoad,1,369,369,369,369,369,369,369,0.000%,1.43266,12.32,6.15
TR_perfuserc_ComponentGroupAssigment_PageLoad,1,342,342,342,342,342,342,342,0.000%,1.44718,12.45,6.21
TR_perfuserb_ComponentGroupAssigment_PageLoad,1,380,380,380,380,380,380,380,0.000%,1.40845,12.11,6.04
TR_perfuserd_ComponentGroupAssigment_PageLoad,1,365,365,365,365,365,365,365,0.000%,1.39082,11.96,5.97
TR_perfuserb_ComponentGroupAssigment_Save_ButtonClick,1,792,792,792,792,792,792,792,0.000%,.62344,6.80,6.76
TR_perfusera_ComponentGroupAssigment_Save_ButtonClick,1,846,846,846,846,846,846,846,0.000%,.60533,6.61,6.57
TR_perfuserd_ComponentGroupAssigment_Save_ButtonClick,1,795,795,795,795,795,795,795,0.000%,.63091,6.89,6.84
TR_perfuserc_ComponentGroupAssigment_Save_ButtonClick,1,921,921,921,921,921,921,921,0.000%,.57537,6.28,6.24
TR_perfuserb_ComponentGroupAssigment_Search_ButtonClick (Swap),1,564,564,564,564,564,564,564,0.000%,.87336,7.02,6.32
TR_perfusera_ComponentGroupAssigment_Search_ButtonClick (Swap),1,566,566,566,566,566,566,566,0.000%,.87796,7.06,6.35
TR_perfuserd_ComponentGroupAssigment_Search_ButtonClick (Swap),1,641,641,641,641,641,641,641,0.000%,.82508,6.63,5.97
TR_perfuserc_ComponentGroupAssigment_Search_ButtonClick (Swap),1,654,654,654,654,654,654,654,0.000%,.82372,6.62,5.96
TR_perfusera_SubPOCreation_PageLoad,1,514,514,514,514,514,514,514,0.000%,1.01420,11.16,5.83
TR_perfuserb_SubPOCreation_PageLoad,1,560,560,560,560,560,560,560,0.000%,.99108,10.90,5.69
TR_perfuserc_SubPOCreation_PageLoad,1,514,514,514,514,514,514,514,0.000%,1.02459,11.27,5.89
TR_perfuserd_SubPOCreation_PageLoad,1,626,626,626,626,626,626,626,0.000%,.91491,10.07,5.26
TR_perfusera_SubPOCreation_forProductionOrder,1,938,938,938,938,938,938,938,0.000%,.66800,5.98,4.88
TR_perfuserb_SubPOCreation_forProductionOrder,1,958,958,958,958,958,958,958,0.000%,.65963,5.91,4.82
TR_perfuserc_SubPOCreation_forProductionOrder,1,905,905,905,905,905,905,905,0.000%,.68259,6.11,4.99
TR_perfuserd_SubPOCreation_forProductionOrder,1,851,851,851,851,851,851,851,0.000%,.70472,6.31,5.15
TR_perfusera_SubPORatio_PageLoad,1,590,590,590,590,590,590,590,0.000%,.85763,11.81,6.06
TR_perfuserb_SubPORatio_PageLoad,1,611,611,611,611,611,611,611,0.000%,.84674,11.66,5.99
TR_perfuserc_SubPORatio_PageLoad,1,601,601,601,601,601,601,601,0.000%,.84459,11.63,5.97
TR_perfuserd_SubPORatio_PageLoad,1,633,633,633,633,633,633,633,0.000%,.83893,11.55,5.93
TR_perfusera_SubPORatio_SubPO_FillRatio_R1,1,1135,1135,1135,1135,1135,1135,1135,0.000%,.42141,5.03,6.46
TR_perfuserb_SubPORatio_SubPO_FillRatio_R1,1,1177,1177,1177,1177,1177,1177,1177,0.000%,.41118,4.91,6.30
TR_perfuserc_SubPORatio_SubPO_FillRatio_R1,1,1168,1168,1168,1168,1168,1168,1168,0.000%,.41102,4.91,6.30
TR_perfuserd_SubPORatio_SubPO_FillRatio_R1,1,1166,1166,1166,1166,1166,1166,1166,0.000%,.41152,4.91,6.30
TR_perfusera_SubPORatio_SubPO_AddRatio_R1,1,399,399,399,399,399,399,399,0.000%,1.44718,9.07,4.80
TR_perfuserb_SubPORatio_SubPO_AddRatio_R1,1,335,335,335,335,335,335,335,0.000%,1.61031,10.09,5.34
TR_perfuserd_SubPORatio_SubPO_AddRatio_R1,1,321,321,321,321,321,321,321,0.000%,1.62866,10.21,5.40
TR_perfuserc_SubPORatio_SubPO_AddRatio_R1,1,366,366,366,366,366,366,366,0.000%,1.49925,9.40,4.98
TR_perfusera_SubPORatio_SubPO_FillRatio_R2,1,1127,1127,1127,1127,1127,1127,1127,0.000%,.43821,5.02,6.44
TR_perfuserb_SubPORatio_SubPO_FillRatio_R2,1,1124,1124,1124,1124,1124,1124,1124,0.000%,.43403,4.97,6.38
TR_perfuserd_SubPORatio_SubPO_FillRatio_R2,1,1122,1122,1122,1122,1122,1122,1122,0.000%,.43573,4.99,6.40
TR_perfuserc_SubPORatio_SubPO_FillRatio_R2,1,1102,1102,1102,1102,1102,1102,1102,0.000%,.43917,5.03,6.45
TR_perfusera_SubPORatio_SubPO_AddRatio_R2,1,276,276,276,276,276,276,276,0.000%,1.93424,13.34,6.42
TR_perfuserb_SubPORatio_SubPO_AddRatio_R2,1,341,341,341,341,341,341,341,0.000%,1.72712,11.91,5.73
TR_perfuserd_SubPORatio_SubPO_AddRatio_R2,1,299,299,299,299,299,299,299,0.000%,1.94553,13.42,6.46
TR_perfuserc_SubPORatio_SubPO_AddRatio_R2,1,355,355,355,355,355,355,355,0.000%,1.74216,12.01,5.78
TR_perfusera_SubPOMarker_Pageload,1,613,613,613,613,613,613,613,0.000%,.85179,12.65,5.89
TR_perfuserb_SubPOMarker_Pageload,1,586,586,586,586,586,586,586,0.000%,.86133,12.79,5.96
TR_perfuserd_SubPOMarker_Pageload,1,689,689,689,689,689,689,689,0.000%,.81433,12.09,5.63
