Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
TR_perfusera_MasterPOPlan_PageLoad,1,430,430,430,430,430,430,430,0.000%,1.91205,3.35,2.58
TR_perfuserb_MasterPOPlan_PageLoad,1,295,295,295,295,295,295,295,0.000%,2.51889,4.42,3.40
TR_perfuserc_MasterPOPlan_PageLoad,1,272,272,272,272,272,272,272,0.000%,2.63158,4.61,3.55
TR_perfuserd_MasterPOPlan_PageLoad,1,278,278,278,278,278,278,278,0.000%,2.61780,4.59,3.54
TR_perfusera_MasterPOPlan_FillData,1,679,679,679,679,679,679,679,0.000%,1.11111,7.00,3.13
TR_perfuserb_MasterPOPlan_FillData,1,668,668,668,668,668,668,668,0.000%,1.12867,7.11,3.18
TR_perfuserc_MasterPOPlan_FillData,1,611,611,611,611,611,611,611,0.000%,1.18624,7.47,3.34
TR_perfuserd_MasterPOPlan_FillData,1,597,597,597,597,597,597,597,0.000%,1.22399,7.71,3.45
TR_perfusera_MasterPOPlan_Search_ButtonClick,1,681,681,681,681,681,681,681,0.000%,1.25786,1.54,1.87
TR_perfuserb_MasterPOPlan_Search_ButtonClick,1,554,554,554,554,554,554,554,0.000%,1.50602,1.85,2.24
TR_perfuserc_MasterPOPlan_Search_ButtonClick,1,375,375,375,375,375,375,375,0.000%,2.03666,2.50,3.04
TR_perfuserd_MasterPOPlan_Search_ButtonClick,1,290,290,290,290,290,290,290,0.000%,2.42718,2.98,3.62
TR_perfuserb_MasterPOPlan_Proceed_ButtonClick,1,1121,1121,1121,1121,1121,1121,1121,0.000%,.53967,13.76,5.08
TR_perfusera_MasterPOPlan_Proceed_ButtonClick,1,1146,1146,1146,1146,1146,1146,1146,0.000%,.53277,13.58,5.02
TR_perfuserc_MasterPOPlan_Proceed_ButtonClick,1,1190,1190,1190,1190,1190,1190,1190,0.000%,.51626,13.16,4.86
TR_perfuserd_MasterPOPlan_Proceed_ButtonClick,1,1138,1138,1138,1138,1138,1138,1138,0.000%,.53533,13.65,5.04
TR_perfuserb_OperationRouting_Save_ButtonClick,1,309,309,309,309,309,309,309,0.000%,1.89036,4.33,5.57
TR_perfusera_OperationRouting_Save_ButtonClick,1,308,308,308,308,308,308,308,0.000%,1.82482,4.18,5.37
TR_perfuserc_OperationRouting_Save_ButtonClick,1,293,293,293,293,293,293,293,0.000%,1.87266,4.29,5.52
TR_perfuserd_OperationRouting_Save_ButtonClick,1,256,256,256,256,256,256,256,0.000%,2.08333,4.77,6.14
TR_perfusera_JobPreference_PageLoad,1,283,283,283,283,283,283,283,0.000%,1.90114,14.07,5.41
TR_perfuserc_JobPreference_PageLoad,1,272,272,272,272,272,272,272,0.000%,1.98807,14.71,5.66
TR_perfuserb_JobPreference_PageLoad,1,372,372,372,372,372,372,372,0.000%,1.65563,12.25,4.71
TR_perfuserd_JobPreference_PageLoad,1,399,399,399,399,399,399,399,0.000%,1.62075,11.99,4.62
TR_perfuserb_JobPreference_Save_ButtonClick,1,349,349,349,349,349,349,349,0.000%,1.68919,4.27,5.03
TR_perfusera_JobPreference_Save_ButtonClick,1,448,448,448,448,448,448,448,0.000%,1.46413,3.70,4.36
TR_perfuserd_JobPreference_Save_ButtonClick,1,335,335,335,335,335,335,335,0.000%,1.77305,4.48,5.28
TR_perfuserc_JobPreference_Save_ButtonClick,1,517,517,517,517,517,517,517,0.000%,1.36426,3.45,4.06
TR_perfuserb_AddAdditionalQty_PageLoad,1,487,487,487,487,487,487,487,0.000%,1.20048,12.97,5.06
TR_perfusera_AddAdditionalQty_PageLoad,1,493,493,493,493,493,493,493,0.000%,1.20919,13.06,5.09
TR_perfuserd_AddAdditionalQty_PageLoad,1,473,473,473,473,473,473,473,0.000%,1.23305,13.32,5.19
TR_perfuserc_AddAdditionalQty_PageLoad,1,453,453,453,453,453,453,453,0.000%,1.27551,13.78,5.37
TR_perfuserb_AddAdditionalQty_Submit_ButtonClick,1,450,450,450,450,450,450,450,0.000%,1.47059,4.55,5.57
TR_perfusera_AddAdditionalQty_Submit_ButtonClick,1,415,415,415,415,415,415,415,0.000%,1.56986,4.85,5.94
