Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
TR_perfusera_MasterPOPlan_PageLoad,2,626,326,927,927,927,326,927,0.000%,.00098,0.00,0.00
TR_perfuserc_MasterPOPlan_PageLoad,2,397,351,443,443,443,351,443,0.000%,.00070,0.00,0.00
TR_perfuserd_MasterPOPlan_PageLoad,2,528,408,649,649,649,408,649,0.000%,.00060,0.00,0.00
TR_perfuserb_MasterPOPlan_PageLoad,2,652,417,887,887,887,417,887,0.000%,.00073,0.00,0.00
TR_perfuserf_MasterPOPlan_PageLoad,2,388,345,432,432,432,345,432,0.000%,.00054,0.00,0.00
TR_perfuserm_MasterPOPlan_PageLoad,1,432,432,432,432,432,432,432,0.000%,1.85185,3.25,2.50
TR_perfuserl_MasterPOPlan_PageLoad,1,502,502,502,502,502,502,502,0.000%,1.63666,2.87,2.21
TR_perfuserh_MasterPOPlan_PageLoad,2,441,377,506,506,506,377,506,0.000%,.00045,0.00,0.00
TR_perfuserj_MasterPOPlan_PageLoad,2,453,345,561,561,561,345,561,0.000%,.00040,0.00,0.00
TR_perfusere_MasterPOPlan_PageLoad,2,458,347,570,570,570,347,570,0.000%,.00057,0.00,0.00
TR_perfuseri_MasterPOPlan_PageLoad,2,504,379,630,630,630,379,630,0.000%,.00043,0.00,0.00
TR_perfuserg_MasterPOPlan_PageLoad,2,643,637,650,650,650,637,650,0.000%,.00047,0.00,0.00
TR_perfuserk_MasterPOPlan_PageLoad,2,461,270,653,653,653,270,653,0.000%,.00040,0.00,0.00
TR_perfusern_MasterPOPlan_PageLoad,1,697,697,697,697,697,697,697,0.000%,1.22699,2.15,1.66
TR_perfusero_MasterPOPlan_PageLoad,1,669,669,669,669,669,669,669,0.000%,1.28700,2.26,1.74
TR_perfusera_MasterPOPlan_FillData,2,488,307,670,670,670,307,670,0.000%,.00098,0.01,0.00
TR_perfuserc_MasterPOPlan_FillData,2,584,312,856,856,856,312,856,0.000%,.00070,0.00,0.00
TR_perfuserb_MasterPOPlan_FillData,2,556,326,786,786,786,326,786,0.000%,.00073,0.00,0.00
TR_perfuserm_MasterPOPlan_FillData,1,740,740,740,740,740,740,740,0.000%,1.03627,6.53,2.92
TR_perfuserd_MasterPOPlan_FillData,2,608,413,804,804,804,413,804,0.000%,.00060,0.00,0.00
TR_perfuserf_MasterPOPlan_FillData,2,547,317,778,778,778,317,778,0.000%,.00054,0.00,0.00
TR_perfuserl_MasterPOPlan_FillData,1,736,736,736,736,736,736,736,0.000%,1.03734,6.53,2.92
TR_perfuserj_MasterPOPlan_FillData,2,500,298,703,703,703,298,703,0.000%,.00040,0.00,0.00
TR_perfuserh_MasterPOPlan_FillData,2,547,333,761,761,761,333,761,0.000%,.00045,0.00,0.00
TR_perfusera_MasterPOPlan_Search_ButtonClick,2,402,243,562,562,562,243,562,0.000%,.00098,0.00,0.00
TR_perfusere_MasterPOPlan_FillData,2,522,295,750,750,750,295,750,0.000%,.00057,0.00,0.00
TR_perfuseri_MasterPOPlan_FillData,2,524,328,721,721,721,328,721,0.000%,.00043,0.00,0.00
TR_perfuserg_MasterPOPlan_FillData,2,557,415,699,699,699,415,699,0.000%,.00047,0.00,0.00
TR_perfuserk_MasterPOPlan_FillData,2,521,298,744,744,744,298,744,0.000%,.00040,0.00,0.00
TR_perfusero_MasterPOPlan_FillData,1,698,698,698,698,698,698,698,0.000%,1.08108,6.81,3.05
TR_perfusern_MasterPOPlan_FillData,1,734,734,734,734,734,734,734,0.000%,1.04493,6.58,2.94
TR_perfuserc_MasterPOPlan_Search_ButtonClick,2,180,157,204,204,204,157,204,0.000%,.00070,0.00,0.00
TR_perfuserm_MasterPOPlan_Search_ButtonClick,1,240,240,240,240,240,240,240,0.000%,2.85714,3.50,4.26
TR_perfuserb_MasterPOPlan_Search_ButtonClick,2,295,259,332,332,332,259,332,0.000%,.00073,0.00,0.00
TR_perfuserd_MasterPOPlan_Search_ButtonClick,2,330,253,407,407,407,253,407,0.000%,.00060,0.00,0.00
TR_perfuserj_MasterPOPlan_Search_ButtonClick,2,227,182,272,272,272,182,272,0.000%,.00040,0.00,0.00
TR_perfuserl_MasterPOPlan_Search_ButtonClick,1,182,182,182,182,182,182,182,0.000%,3.25733,4.00,4.85
TR_perfuserf_MasterPOPlan_Search_ButtonClick,2,369,268,471,471,471,268,471,0.000%,.00054,0.00,0.00
TR_perfuserh_MasterPOPlan_Search_ButtonClick,2,232,230,234,234,234,230,234,0.000%,.00045,0.00,0.00
TR_perfusere_MasterPOPlan_Search_ButtonClick,2,214,187,242,242,242,187,242,0.000%,.00057,0.00,0.00
TR_perfuseri_MasterPOPlan_Search_ButtonClick,2,228,191,266,266,266,191,266,0.000%,.00043,0.00,0.00
TR_perfuserg_MasterPOPlan_Search_ButtonClick,2,276,202,351,351,351,202,351,0.000%,.00047,0.00,0.00
TR_perfuserk_MasterPOPlan_Search_ButtonClick,2,153,129,178,178,178,129,178,0.000%,.00040,0.00,0.00
TR_perfusero_MasterPOPlan_Search_ButtonClick,1,182,182,182,182,182,182,182,0.000%,3.48432,4.27,5.19
TR_perfusern_MasterPOPlan_Search_ButtonClick,1,176,176,176,176,176,176,176,0.000%,3.54610,4.35,5.28
TR_perfusera_MasterPOPlan_Proceed_ButtonClick,2,825,769,881,881,881,769,881,0.000%,.00098,0.03,0.01
TR_perfuserc_MasterPOPlan_Proceed_ButtonClick,2,795,758,832,832,832,758,832,0.000%,.00070,0.02,0.01
TR_perfuserb_MasterPOPlan_Proceed_ButtonClick,2,789,773,805,805,805,773,805,0.000%,.00073,0.02,0.01
TR_perfuserj_MasterPOPlan_Proceed_ButtonClick,2,833,797,869,869,869,797,869,0.000%,.00040,0.01,0.00
TR_perfuserm_MasterPOPlan_Proceed_ButtonClick,1,801,801,801,801,801,801,801,0.000%,.62854,16.65,5.92
TR_perfuserl_MasterPOPlan_Proceed_ButtonClick,1,829,829,829,829,829,829,829,0.000%,.63131,16.72,5.95
TR_perfuserh_MasterPOPlan_Proceed_ButtonClick,2,754,744,765,765,765,744,765,0.000%,.00045,0.01,0.00
TR_perfuserd_MasterPOPlan_Proceed_ButtonClick,2,802,780,825,825,825,780,825,0.000%,.00060,0.02,0.01
TR_perfusere_MasterPOPlan_Proceed_ButtonClick,2,782,758,807,807,807,758,807,0.000%,.00057,0.02,0.01
TR_perfuserf_MasterPOPlan_Proceed_ButtonClick,2,764,750,778,778,778,750,778,0.000%,.00054,0.01,0.01
TR_perfuseri_MasterPOPlan_Proceed_ButtonClick,2,795,773,818,818,818,773,818,0.000%,.00043,0.01,0.00
TR_perfuserg_MasterPOPlan_Proceed_ButtonClick,2,793,769,818,818,818,769,818,0.000%,.00047,0.01,0.00
TR_perfuserk_MasterPOPlan_Proceed_ButtonClick,2,783,754,812,812,812,754,812,0.000%,.00040,0.01,0.00
TR_perfusero_MasterPOPlan_Proceed_ButtonClick,1,809,809,809,809,809,809,809,0.000%,.63291,16.76,5.96
TR_perfusern_MasterPOPlan_Proceed_ButtonClick,1,779,779,779,779,779,779,779,0.000%,.63251,16.75,5.96
TR_perfusera_OperationRouting_Save_ButtonClick,2,256,252,260,260,260,252,260,0.000%,.00098,0.00,0.00
TR_perfuserc_OperationRouting_Save_ButtonClick,2,244,230,259,259,259,230,259,0.000%,.00070,0.00,0.00
TR_perfuserb_OperationRouting_Save_ButtonClick,2,244,238,250,250,250,238,250,0.000%,.00073,0.00,0.00
TR_perfuserm_OperationRouting_Save_ButtonClick,1,266,266,266,266,266,266,266,0.000%,2.03252,4.65,5.99
TR_perfuserl_OperationRouting_Save_ButtonClick,1,246,246,246,246,246,246,246,0.000%,2.07039,4.74,6.10
TR_perfuserj_OperationRouting_Save_ButtonClick,2,255,245,265,265,265,245,265,0.000%,.00040,0.00,0.00
TR_perfuserh_OperationRouting_Save_ButtonClick,2,257,232,282,282,282,232,282,0.000%,.00045,0.00,0.00
TR_perfuserd_OperationRouting_Save_ButtonClick,2,519,241,797,797,797,241,797,0.000%,.00060,0.00,0.00
TR_perfuserf_OperationRouting_Save_ButtonClick,2,828,236,1420,1420,1420,236,1420,0.000%,.00054,0.00,0.00
TR_perfusere_OperationRouting_Save_ButtonClick,2,489,237,741,741,741,237,741,0.000%,.00057,0.00,0.00
TR_perfuseri_OperationRouting_Save_ButtonClick,2,1020,234,1807,1807,1807,234,1807,0.000%,.00043,0.00,0.00
TR_perfuserg_OperationRouting_Save_ButtonClick,2,1273,226,2321,2321,2321,226,2321,0.000%,.00047,0.00,0.00
TR_perfuserk_OperationRouting_Save_ButtonClick,2,242,240,244,244,244,240,244,0.000%,.00040,0.00,0.00
TR_perfusero_OperationRouting_Save_ButtonClick,1,234,234,234,234,234,234,234,0.000%,2.12314,4.86,6.25
TR_perfusern_OperationRouting_Save_ButtonClick,1,226,226,226,226,226,226,226,0.000%,2.14592,4.91,6.32
TR_perfusera_JobPreference_PageLoad,2,253,244,262,262,262,244,262,0.000%,.00098,0.01,0.00
TR_perfuserc_JobPreference_PageLoad,2,260,259,262,262,262,259,262,0.000%,.00070,0.01,0.00
TR_perfuserb_JobPreference_PageLoad,2,251,250,253,253,253,250,253,0.000%,.00073,0.01,0.00
TR_perfuserm_JobPreference_PageLoad,1,257,257,257,257,257,257,257,0.000%,2.01207,14.89,5.73
TR_perfuserl_JobPreference_PageLoad,1,264,264,264,264,264,264,264,0.000%,2.02429,14.98,5.76
TR_perfuserj_JobPreference_PageLoad,2,261,260,263,263,263,260,263,0.000%,.00040,0.00,0.00
TR_perfuserd_JobPreference_PageLoad,2,253,251,255,255,255,251,255,0.000%,.00060,0.00,0.00
TR_perfuserh_JobPreference_PageLoad,2,249,248,250,250,250,248,250,0.000%,.00045,0.00,0.00
TR_perfuserf_JobPreference_PageLoad,2,257,248,266,266,266,248,266,0.000%,.00054,0.00,0.00
TR_perfusere_JobPreference_PageLoad,2,247,246,249,249,249,246,249,0.000%,.00057,0.00,0.00
TR_perfuserg_JobPreference_PageLoad,2,255,244,266,266,266,244,266,0.000%,.00047,0.00,0.00
TR_perfuseri_JobPreference_PageLoad,2,271,264,278,278,278,264,278,0.000%,.00043,0.00,0.00
TR_perfuserk_JobPreference_PageLoad,2,256,252,261,261,261,252,261,0.000%,.00040,0.00,0.00
TR_perfusern_JobPreference_PageLoad,1,284,284,284,284,284,284,284,0.000%,2.01613,14.92,5.74
TR_perfusero_JobPreference_PageLoad,1,284,284,284,284,284,284,284,0.000%,1.96850,14.57,5.61
TR_perfusera_JobPreference_Save_ButtonClick,2,345,329,362,362,362,329,362,0.000%,.00098,0.00,0.00
TR_perfuserc_JobPreference_Save_ButtonClick,2,516,340,692,692,692,340,692,0.000%,.00070,0.00,0.00
TR_perfuserb_JobPreference_Save_ButtonClick,2,962,302,1623,1623,1623,302,1623,50.000%,.00073,0.00,0.00
TR_perfuserh_JobPreference_Save_ButtonClick,2,298,274,322,322,322,274,322,0.000%,.00045,0.00,0.00
TR_perfuserl_JobPreference_Save_ButtonClick,1,325,325,325,325,325,325,325,0.000%,1.81488,4.59,5.40
TR_perfuserm_JobPreference_Save_ButtonClick,1,352,352,352,352,352,352,352,0.000%,1.74520,4.41,5.20
TR_perfuserf_JobPreference_Save_ButtonClick,2,1741,346,3137,3137,3137,346,3137,0.000%,.00054,0.00,0.00
TR_perfuserd_JobPreference_Save_ButtonClick,2,1099,361,1838,1838,1838,361,1838,0.000%,.00060,0.00,0.00
TR_perfusere_JobPreference_Save_ButtonClick,2,724,359,1090,1090,1090,359,1090,0.000%,.00057,0.00,0.00
TR_perfuserj_JobPreference_Save_ButtonClick,2,1052,380,1725,1725,1725,380,1725,0.000%,.00040,0.00,0.00
