Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
TR_perfusera_SubPOCreation_PageLoad,2,503,491,516,516,516,491,516,0.00%,1.29618,16.72,7.45
TR_perfuserb_SubPOCreation_PageLoad,1,477,477,477,477,477,477,477,0.00%,0.99108,12.78,5.69
TR_perfuserc_SubPOCreation_PageLoad,1,528,528,528,528,528,528,528,0.00%,0.96805,12.49,5.56
TR_perfusera_SubPOCreation_forProductionOrder,2,865,809,922,922,922,809,922,0.00%,0.96246,10.5,7.03
TR_perfuserb_SubPOCreation_forProductionOrder,1,879,879,879,879,879,879,879,0.00%,0.66667,7.27,4.87
TR_perfuserc_SubPOCreation_forProductionOrder,1,1505,1505,1505,1505,1505,1505,1505,0.00%,0.46707,5.09,3.41
TR_perfusera_SubPORatio_PageLoad,2,1693,1685,1702,1702,1702,1685,1702,0.00%,0.49092,11.95,10.66
TR_perfuserb_SubPORatio_PageLoad,1,1696,1696,1696,1696,1696,1696,1696,0.00%,0.28868,7.03,6.27
TR_perfuserc_SubPORatio_PageLoad,1,1671,1671,1671,1671,1671,1671,1671,0.00%,0.28852,7.02,6.26
TR_perfusera_SubPORatio_SubPO_FillRatio_R1,2,1397,1396,1399,1399,1399,1396,1399,0.00%,0.58685,9.35,11.42
TR_perfuserb_SubPORatio_SubPO_FillRatio_R1,1,1409,1409,1409,1409,1409,1409,1409,0.00%,0.34423,5.49,6.7
TR_perfuserc_SubPORatio_SubPO_FillRatio_R1,1,1388,1388,1388,1388,1388,1388,1388,0.00%,0.34614,5.52,6.74
TR_perfusera_SubPORatio_SubPO_AddRatio_R1,2,1522,1447,1598,1598,1598,1447,1598,0.00%,0.58089,10.73,9.92
TR_perfuserb_SubPORatio_SubPO_AddRatio_R1,1,1435,1435,1435,1435,1435,1435,1435,0.00%,0.35162,6.5,6.01
TR_perfuserc_SubPORatio_SubPO_AddRatio_R1,1,1373,1373,1373,1373,1373,1373,1373,0.00%,0.35386,6.54,6.04
TR_perfusera_SubPOMarker_Pageload,2,618,563,673,673,673,563,673,0.00%,1.20337,17.3,8.33
TR_perfuserb_SubPOMarker_Pageload,1,659,659,659,659,659,659,659,0.00%,0.80906,11.63,5.6
TR_perfusera_SubPOMarker_Versions1_Save_Button_Click,2,291,288,294,294,294,288,294,0.00%,1.91571,8.28,5.77
TR_perfuserb_SubPOMarker_Versions1_Save_Button_Click,1,299,299,299,299,299,299,299,0.00%,1.92678,8.33,5.8
TR_perfusera_SubPOMarker_Versions2_Save_Button_Click,2,309,309,310,310,310,309,310,0.00%,1.95312,9.71,5.88
TR_perfuserc_SubPOMarker_Pageload,1,566,566,566,566,566,566,566,0.00%,0.8658,12.45,5.99
TR_perfuserb_SubPOMarker_Versions2_Save_Button_Click,1,277,277,277,277,277,277,277,0.00%,2.07039,10.3,6.24
TR_perfusera_MarkerSummary_PageLoad,2,238,236,241,241,241,236,241,0.00%,2.10526,15.68,6.08
TR_perfuserc_SubPOMarker_Versions1_Save_Button_Click,1,327,327,327,327,327,327,327,0.00%,1.78253,7.71,5.37
TR_perfusera_MarkerSummary_SubPo_Load,2,160,157,163,163,163,157,163,0.00%,2.66667,6.79,3.7
TR_perfuserb_MarkerSummary_PageLoad,1,234,234,234,234,234,234,234,0.00%,2.18341,16.26,6.31
TR_perfuserb_MarkerSummary_SubPo_Load,1,176,176,176,176,176,176,176,0.00%,3.37838,8.61,4.68
TR_perfuserc_SubPOMarker_Versions2_Save_Button_Click,1,295,295,295,295,295,295,295,0.00%,1.93798,9.64,5.84
TR_perfuserc_MarkerSummary_PageLoad,1,228,228,228,228,228,228,228,0.00%,2.1645,16.12,6.25
TR_perfuserc_MarkerSummary_SubPo_Load,1,145,145,145,145,145,145,145,0.00%,3.73134,9.51,5.17
TR_perfusera_PackingList_PageLoad,2,577,569,585,585,585,569,585,0.00%,1.24533,15.64,8.93
TR_perfuserb_PackingList_PageLoad,1,668,668,668,668,668,668,668,0.00%,0.80321,10.09,5.76
