Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
TR_perfuseran_SewingJobSacanning_Pageload,5,14125,15560,17690,18281,18281,6866,18281,0.000%,.18800,0.76,0.20
TR_perfusero_SewingJobSacanning_Pageload,5,13763,12656,18789,20081,20081,5908,20081,0.000%,.17769,0.72,0.19
TR_perfuserq_SewingJobSacanning_Pageload,5,8224,9430,10548,13737,13737,572,13737,0.000%,.34473,1.38,0.37
TR_perfuserk_SewingJobSacanning_Pageload,5,8133,7192,12907,13075,13075,476,13075,0.000%,.34092,1.37,0.37
TR_perfuserp_SewingJobSacanning_Pageload,5,15369,18491,18561,19845,19845,5002,19845,0.000%,.17830,0.72,0.19
TR_perfuserv_SewingJobSacanning_Pageload,5,13908,15046,17792,18266,18266,7214,18266,0.000%,.17964,0.72,0.19
TR_perfusers_SewingJobSacanning_Pageload,5,11630,9330,17421,18647,18647,5892,18647,0.000%,.17857,0.71,0.19
TR_perfuseraf_SewingJobSacanning_Pageload,5,6983,7674,12297,13561,13561,428,13561,0.000%,.34371,1.39,0.37
TR_perfuserj_SewingJobSacanning_Pageload,5,16338,18142,18957,19286,19286,7439,19286,0.000%,.17614,0.71,0.19
TR_perfuserag_SewingJobSacanning_Pageload,5,11860,12350,17660,20496,20496,1163,20496,0.000%,.18521,0.74,0.20
TR_perfuseraa_SewingJobSacanning_Pageload,5,10369,7917,16554,19286,19286,458,19286,0.000%,.18409,0.74,0.20
TR_perfuserak_SewingJobSacanning_Pageload,5,15966,17234,18056,20276,20276,7690,20276,0.000%,.18288,0.73,0.20
TR_perfuserm_SewingJobSacanning_Pageload,5,13960,15083,16059,18327,18327,7505,18327,0.000%,.18044,0.73,0.20
TR_perfuserj_SewingJobSacanning_ContinueButtonClick,5,1897,1682,3042,3107,3107,755,3107,0.000%,.23651,2.39,0.27
TR_perfuserL_SewingJobSacanning_Pageload,5,11644,15497,15677,18391,18391,444,18391,0.000%,.18844,0.75,0.20
TR_perfuserag_SewingJobSacanning_ContinueButtonClick,5,1161,754,1187,2586,2586,583,2586,0.000%,.24939,2.52,0.29
TR_perfuserz_SewingJobSacanning_Pageload,5,14412,16823,18171,20065,20065,873,20065,0.000%,.18124,0.73,0.20
TR_perfuserab_SewingJobSacanning_Pageload,5,13118,16089,16964,17143,17143,805,17143,0.000%,.18837,0.76,0.20
TR_perfuserak_SewingJobSacanning_ContinueButtonClick,5,1861,1903,2489,2687,2687,652,2687,0.000%,.23558,2.38,0.27
TR_perfuseraj_SewingJobSacanning_Pageload,5,14578,17371,17773,19951,19951,7497,19951,0.000%,.18424,0.74,0.20
TR_perfuserb_SewingJobSacanning_Pageload,5,14802,15176,17752,18643,18643,8008,18643,0.000%,.18782,0.76,0.20
TR_perfuserk_SewingJobSacanning_ContinueButtonClick,5,4824,865,6610,15775,15775,285,15775,0.000%,.31391,3.18,0.36
TR_perfuserae_SewingJobSacanning_Pageload,5,14271,16672,18205,20718,20718,848,20718,0.000%,.18131,0.73,0.20
TR_perfuserb_SewingJobSacanning_ContinueButtonClick,5,1803,1490,2589,3288,3288,359,3288,0.000%,.25617,2.59,0.30
TR_perfuserz_SewingJobSacanning_ContinueButtonClick,5,1434,1403,1589,2755,2755,332,2755,0.000%,.24586,2.49,0.28
TR_perfuserc_SewingJobSacanning_Pageload,5,13651,16546,17137,21609,21609,483,21609,0.000%,.18636,0.75,0.20
TR_perfuserab_SewingJobSacanning_ContinueButtonClick,5,1537,1387,1498,3380,3380,433,3380,0.000%,.25739,2.60,0.30
TR_perfuseraj_SewingJobSacanning_ContinueButtonClick,5,1744,590,1501,6002,6002,192,6002,0.000%,.25883,2.62,0.30
