Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
TR_perfuserz_SewingJobSacanning_ContinueButtonClick,1,286,286,286,286,286,286,286,0.000%,2.98507,30.20,3.46
TR_perfuserL_Scanning&Reporting,2,3393,1135,5652,5652,5652,1135,5652,50.000%,.34124,0.83,1.00
TR_SUB_perfuserL_SewingJobReport_SubmitButtonClick,2,807,100,1515,1515,1515,100,1515,50.000%,1.23916,1.77,3.74
TR_perfuserp_Scanning&Reporting,2,6887,4248,9527,9527,9527,4248,9527,50.000%,.19964,0.78,0.59
TR_SUB_perfuserp_SewingJobReport_SubmitButtonClick,2,2953,117,5789,5789,5789,117,5789,50.000%,.33962,1.06,1.03
TR_SUB_perfuserr_SacanSewingJobNumberAndEnterReportingQty,2,3496,2291,4701,4701,4701,2291,4701,0.000%,.41641,0.54,0.59
TR_perfuserr_Scanning&Reporting,2,6088,4902,7275,7275,7275,4902,7275,50.000%,.20245,0.79,0.59
TR_SUB_perfuserr_SewingJobReport_SubmitButtonClick,2,2543,102,4984,4984,4984,102,4984,50.000%,.39331,1.23,1.19
TR_SUB_perfuserah_SacanSewingJobNumberAndEnterReportingQty,2,4431,2879,5984,5984,5984,2879,5984,0.000%,.32825,0.43,0.47
TR_SUB_perfusern_SacanSewingJobNumberAndEnterReportingQty,2,2999,1862,4137,4137,4137,1862,4137,0.000%,.47181,0.61,0.67
TR_perfuserah_Scanning&Reporting,2,6971,6179,7763,7763,7763,6179,7763,50.000%,.18060,0.70,0.53
TR_SUB_perfuserah_SewingJobReport_SubmitButtonClick,2,2490,96,4884,4884,4884,96,4884,50.000%,.40112,1.25,1.21
TR_perfusern_Scanning&Reporting,2,5715,4339,7092,7092,7092,4339,7092,50.000%,.20916,0.82,0.61
TR_SUB_perfusern_SewingJobReport_SubmitButtonClick,2,2663,96,5230,5230,5230,96,5230,50.000%,.37509,1.17,1.13
TR_SUB_perfuserai_SacanSewingJobNumberAndEnterReportingQty,1,5709,5709,5709,5709,5709,5709,5709,0.000%,.17209,0.22,0.24
TR_SUB_perfuseraj_SacanSewingJobNumberAndEnterReportingQty,1,4379,4379,4379,4379,4379,4379,4379,0.000%,.22292,0.29,0.32
TR_SUB_perfuseral_SacanSewingJobNumberAndEnterReportingQty,2,4610,2552,6668,6668,6668,2552,6668,0.000%,.29542,0.38,0.42
TR_perfuseral_Scanning&Reporting,2,6899,2762,11037,11037,11037,2762,11037,50.000%,.17784,0.70,0.52
TR_SUB_perfuseral_SewingJobReport_SubmitButtonClick,2,2236,104,4369,4369,4369,104,4369,50.000%,.44683,1.40,1.35
TR_SUB_perfuserak_SacanSewingJobNumberAndEnterReportingQty,1,4477,4477,4477,4477,4477,4477,4477,0.000%,.21810,0.28,0.31
TR_SUB_perfuseraf_SacanSewingJobNumberAndEnterReportingQty,2,8335,8213,8458,8458,8458,8213,8458,0.000%,.23367,0.31,0.33
TR_SUB_perfusert_SacanSewingJobNumberAndEnterReportingQty,2,4999,4845,5154,5154,5154,4845,5154,0.000%,.38059,0.50,0.54
TR_perfuseraf_Scanning&Reporting,2,11334,8416,14253,14253,14253,8416,14253,50.000%,.13836,0.54,0.41
TR_SUB_perfuseraf_SewingJobReport_SubmitButtonClick,2,2947,100,5795,5795,5795,100,5795,50.000%,.33921,1.06,1.02
TR_perfusert_Scanning&Reporting,2,7388,5352,9425,9425,9425,5352,9425,50.000%,.20137,0.79,0.59
TR_SUB_perfusert_SewingJobReport_SubmitButtonClick,2,2338,97,4580,4580,4580,97,4580,50.000%,.42735,1.33,1.29
TR_SUB_perfuserg_SacanSewingJobNumberAndEnterReportingQty,1,7572,7572,7572,7572,7572,7572,7572,0.000%,.13024,0.17,0.19
TR_SUB_perfusere_SacanSewingJobNumberAndEnterReportingQty,2,7906,6407,9406,9406,9406,6407,9406,0.000%,.21037,0.27,0.30
TR_SUB_perfusera_SacanSewingJobNumberAndEnterReportingQty,2,7762,6209,9316,9316,9316,6209,9316,0.000%,.21236,0.28,0.30
TR_SUB_perfuseran_SacanSewingJobNumberAndEnterReportingQty,1,6558,6558,6558,6558,6558,6558,6558,0.000%,.15020,0.23,0.21
TR_SUB_perfuserc_SacanSewingJobNumberAndEnterReportingQty,2,7045,5253,8838,8838,8838,5253,8838,0.000%,.22374,0.29,0.32
TR_perfusera_Scanning&Reporting,2,10711,9510,11913,11913,11913,9510,11913,50.000%,.13143,0.51,0.39
TR_SUB_perfusera_SewingJobReport_SubmitButtonClick,2,2899,94,5704,5704,5704,94,5704,50.000%,.34459,1.07,1.04
TR_perfusere_Scanning&Reporting,2,10693,9601,11785,11785,11785,9601,11785,50.000%,.13352,0.52,0.39
TR_SUB_perfusere_SewingJobReport_SubmitButtonClick,2,2736,95,5378,5378,5378,95,5378,50.000%,.36516,1.14,1.10
TR_SUB_perfuseru_SacanSewingJobNumberAndEnterReportingQty,2,9318,9270,9367,9367,9367,9270,9367,0.000%,.21119,0.27,0.30
TR_SUB_perfuserw_SacanSewingJobNumberAndEnterReportingQty,2,8173,6525,9822,9822,9822,6525,9822,0.000%,.20141,0.26,0.29
TR_SUB_perfusery_SacanSewingJobNumberAndEnterReportingQty,1,7812,7812,7812,7812,7812,7812,7812,0.000%,.12634,0.17,0.18
TR_perfuserc_Scanning&Reporting,2,9995,9037,10954,10954,10954,9037,10954,50.000%,.13569,0.53,0.40
TR_SUB_perfuserc_SewingJobReport_SubmitButtonClick,2,2899,98,5701,5701,5701,98,5701,50.000%,.34459,1.07,1.04
TR_perfuseru_Scanning&Reporting,2,11855,9565,14146,14146,14146,9565,14146,50.000%,.13843,0.54,0.41
TR_SUB_perfuseru_SewingJobReport_SubmitButtonClick,2,2485,94,4876,4876,4876,94,4876,50.000%,.40185,1.25,1.21
TR_perfuserw_Scanning&Reporting,2,10672,6722,14622,14622,14622,6722,14622,50.000%,.13486,0.52,0.40
TR_SUB_perfuserw_SewingJobReport_SubmitButtonClick,2,2447,95,4800,4800,4800,95,4800,50.000%,.40816,1.27,1.23
TR_SUB_perfuserz_SacanSewingJobNumberAndEnterReportingQty,1,6082,6082,6082,6082,6082,6082,6082,0.000%,.16155,0.21,0.23
TR_SUB_perfuserad_SacanSewingJobNumberAndEnterReportingQty,1,6348,6348,6348,6348,6348,6348,6348,0.000%,.15492,0.20,0.22
TR_SUB_perfuseraj_SewingJobReport_SubmitButtonClick,1,4619,4619,4619,4619,4619,4619,4619,0.000%,.21186,1.11,0.64
TR_perfuseraj_Scanning&Reporting,1,8998,8998,8998,8998,8998,8998,8998,0.000%,.10862,0.71,0.48
TR_SUB_perfuserai_SewingJobReport_SubmitButtonClick,1,4674,4674,4674,4674,4674,4674,4674,0.000%,.20947,1.09,0.63
TR_perfuserai_Scanning&Reporting,1,10383,10383,10383,10383,10383,10383,10383,0.000%,.09447,0.62,0.42
TR_SUB_perfuseraa_SacanSewingJobNumberAndEnterReportingQty,2,9221,7158,11285,11285,11285,7158,11285,0.000%,.17564,0.23,0.25
TR_perfuseraa_Scanning&Reporting,2,11219,10951,11487,11487,11487,10951,11487,50.000%,.13114,0.51,0.38
TR_SUB_perfuseraa_SewingJobReport_SubmitButtonClick,2,1946,100,3793,3793,3793,100,3793,50.000%,.51348,1.60,1.55
TR_SUB_perfuserak_SewingJobReport_SubmitButtonClick,1,3700,3700,3700,3700,3700,3700,3700,0.000%,.26302,1.37,0.79
TR_perfuserak_Scanning&Reporting,1,8177,8177,8177,8177,8177,8177,8177,0.000%,.11923,0.78,0.53
TR_SUB_perfuseri_SacanSewingJobNumberAndEnterReportingQty,3,11322,12577,12706,12706,12706,8684,12706,0.000%,.23421,0.30,0.33
TR_SUB_perfuseran_SewingJobReport_SubmitButtonClick,1,3374,3374,3374,3374,3374,3374,3374,0.000%,.28785,1.34,0.87
TR_perfuseran_Scanning&Reporting,1,9932,9932,9932,9932,9932,9932,9932,0.000%,.09869,0.61,0.44
TR_perfuseri_Scanning&Reporting,3,13429,12911,14594,14594,14594,12782,14594,66.667%,.15940,0.48,0.39
TR_SUB_perfuseri_SewingJobReport_SubmitButtonClick,3,2038,103,5910,5910,5910,102,5910,66.667%,.49900,1.20,1.51
TR_SUB_perfusery_SewingJobReport_SubmitButtonClick,1,4673,4673,4673,4673,4673,4673,4673,0.000%,.20956,1.08,0.63
TR_perfusery_Scanning&Reporting,1,12485,12485,12485,12485,12485,12485,12485,0.000%,.07882,0.51,0.35
TR_SUB_perfuserad_SewingJobReport_SubmitButtonClick,1,4044,4044,4044,4044,4044,4044,4044,0.000%,.24131,1.26,0.73
TR_perfuserad_Scanning&Reporting,1,10392,10392,10392,10392,10392,10392,10392,0.000%,.09435,0.62,0.42
TR_SUB_perfuserz_SewingJobReport_SubmitButtonClick,1,4356,4356,4356,4356,4356,4356,4356,0.000%,.22432,1.16,0.68
TR_perfuserz_Scanning&Reporting,1,10438,10438,10438,10438,10438,10438,10438,0.000%,.09391,0.61,0.42
TR_SUB_perfuserac_SacanSewingJobNumberAndEnterReportingQty,1,12271,12271,12271,12271,12271,12271,12271,0.000%,.08083,0.11,0.12
TR_SUB_perfuserg_SewingJobReport_SubmitButtonClick,1,5884,5884,5884,5884,5884,5884,5884,0.000%,.16711,0.87,0.50
TR_perfuserg_Scanning&Reporting,1,13456,13456,13456,13456,13456,13456,13456,0.000%,.07320,0.48,0.33
TR_SUB_perfuserac_SewingJobReport_SubmitButtonClick,1,5752,5752,5752,5752,5752,5752,5752,0.000%,.17088,0.86,0.52
TR_perfuserac_Scanning&Reporting,1,18023,18023,18023,18023,18023,18023,18023,0.000%,.05488,0.35,0.24
TOTAL,200,4280,3832,10392,12485,14594,94,18023,16.000%,8.96861,41.66,17.80
