Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
TR_perfusera_FabricProperties_ExcessCut_Save_ButtonClick,1,229,229,229,229,229,229,229,0.000%,2.18818,17.55,6.41
TR_perfuserb_FabricProperties_ExcessCut_Save_ButtonClick,1,235,235,235,235,235,235,235,0.000%,2.16450,17.36,6.34
TR_perfusere_FabricProperties_ExcessCut_Save_ButtonClick,1,228,228,228,228,228,228,228,0.000%,2.17865,17.47,6.38
TR_perfuserd_FabricProperties_MaxPlies_Update_ButtonClick,1,260,260,260,260,260,260,260,0.000%,2.01207,6.41,5.78
TR_perfuserc_FabricProperties_MaxPlies_Update_ButtonClick,1,271,271,271,271,271,271,271,0.000%,1.95312,6.23,5.62
TR_perfuserb_FabricProperties_MaxPlies_Update_ButtonClick,1,260,260,260,260,260,260,260,0.000%,2.01207,6.41,5.78
TR_perfusera_FabricProperties_MaxPlies_Update_ButtonClick,1,283,283,283,283,283,283,283,0.000%,1.94553,6.20,5.59
TR_perfusere_FabricProperties_MaxPlies_Update_ButtonClick,1,262,262,262,262,262,262,262,0.000%,2.04918,6.53,5.89
TR_perfuserd_FabricProperties_EntermaxpliesAction_1,1,461,461,461,461,461,461,461,0.000%,1.07759,5.81,6.15
TR_perfuserc_FabricProperties_EntermaxpliesAction_1,1,473,473,473,473,473,473,473,0.000%,1.08460,5.84,6.19
TR_perfusera_FabricProperties_EntermaxpliesAction_1,1,472,472,472,472,472,472,472,0.000%,1.08460,5.84,6.19
TR_perfuserb_FabricProperties_EntermaxpliesAction_1,1,474,474,474,474,474,474,474,0.000%,1.05485,5.68,6.02
TR_perfusere_FabricProperties_EntermaxpliesAction_1,1,451,451,451,451,451,451,451,0.000%,1.08225,5.83,6.17
TR_perfuserd_FabricProperties_EntermaxpliesAction_2,1,461,461,461,461,461,461,461,0.000%,1.07066,5.78,6.10
TR_perfuserb_FabricProperties_EntermaxpliesAction_2,1,493,493,493,493,493,493,493,0.000%,1.07875,5.82,6.15
TR_perfuserc_FabricProperties_EntermaxpliesAction_2,1,498,498,498,498,498,498,498,0.000%,1.04384,5.63,5.95
TR_perfusera_FabricProperties_EntermaxpliesAction_2,1,509,509,509,509,509,509,509,0.000%,1.05932,5.72,6.04
TR_perfusere_FabricProperties_EntermaxpliesAction_2,1,462,462,462,462,462,462,462,0.000%,1.07181,5.79,6.11
TR_perfuserd_ComponentGroupAssigment_PageLoad,1,329,329,329,329,329,329,329,0.000%,1.44509,12.43,6.26
TR_perfuserb_ComponentGroupAssigment_PageLoad,1,340,340,340,340,340,340,340,0.000%,1.46413,12.59,6.34
TR_perfusera_ComponentGroupAssigment_PageLoad,1,340,340,340,340,340,340,340,0.000%,1.46843,12.63,6.36
TR_perfuserc_ComponentGroupAssigment_PageLoad,1,345,345,345,345,345,345,345,0.000%,1.45349,12.50,6.29
TR_perfusere_ComponentGroupAssigment_PageLoad,1,318,318,318,318,318,318,318,0.000%,1.50830,12.97,6.53
TR_perfuserd_ComponentGroupAssigment_Save_ButtonClick,1,788,788,788,788,788,788,788,0.000%,.61881,7.55,6.75
TR_perfusere_ComponentGroupAssigment_Save_ButtonClick,1,779,779,779,779,779,779,779,0.000%,.61767,7.53,6.74
TR_perfuserb_ComponentGroupAssigment_Save_ButtonClick,1,809,809,809,809,809,809,809,0.000%,.59207,7.22,6.46
TR_perfusera_ComponentGroupAssigment_Save_ButtonClick,1,807,807,807,807,807,807,807,0.000%,.59312,7.23,6.47
TR_perfuserc_ComponentGroupAssigment_Save_ButtonClick,1,931,931,931,931,931,931,931,0.000%,.56275,6.86,6.14
TR_perfuserd_ComponentGroupAssigment_Search_ButtonClick (Swap),1,537,537,537,537,537,537,537,0.000%,.89445,7.17,6.53
TR_perfusere_ComponentGroupAssigment_Search_ButtonClick (Swap),1,550,550,550,550,550,550,550,0.000%,.88106,7.07,6.43
TR_perfuserb_ComponentGroupAssigment_Search_ButtonClick (Swap),1,558,558,558,558,558,558,558,0.000%,.88417,7.09,6.45
TR_perfusera_ComponentGroupAssigment_Search_ButtonClick (Swap),1,648,648,648,648,648,648,648,0.000%,.81633,6.54,5.96
TR_perfuserc_ComponentGroupAssigment_Search_ButtonClick (Swap),1,637,637,637,637,637,637,637,0.000%,.83682,6.71,6.11
TR_perfuserd_SubPOCreation_PageLoad,1,591,591,591,591,591,591,591,0.000%,.97656,10.74,5.66
TR_perfusere_SubPOCreation_PageLoad,1,490,490,490,490,490,490,490,0.000%,1.04493,11.50,6.06
TR_perfuserb_SubPOCreation_PageLoad,1,465,465,465,465,465,465,465,0.000%,1.07411,11.82,6.22
