Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
TR_perfusera_MasterPOPlan_PageLoad,1,529,529,529,529,529,529,529,0.000%,1.57978,2.77,2.16
TR_perfuserb_MasterPOPlan_PageLoad,1,367,367,367,367,367,367,367,0.000%,2.12766,3.73,2.91
TR_perfuserc_MasterPOPlan_PageLoad,1,349,349,349,349,349,349,349,0.000%,2.22717,3.90,3.04
TR_perfuserd_MasterPOPlan_PageLoad,1,304,304,304,304,304,304,304,0.000%,2.44499,4.29,3.34
TR_perfusera_MasterPOPlan_FillData,1,412,412,412,412,412,412,412,0.000%,1.59236,10.03,4.54
TR_perfuserb_MasterPOPlan_FillData,1,361,361,361,361,361,361,361,0.000%,1.73010,10.89,4.93
TR_perfuserc_MasterPOPlan_FillData,1,366,366,366,366,366,366,366,0.000%,1.72117,10.84,4.91
TR_perfusera_MasterPOPlan_Search_ButtonClick,1,182,182,182,182,182,182,182,0.000%,3.40136,4.17,5.13
TR_perfuserb_MasterPOPlan_Search_ButtonClick,1,162,162,162,162,162,162,162,0.000%,3.67647,4.51,5.54
TR_perfuserd_MasterPOPlan_FillData,1,361,361,361,361,361,361,361,0.000%,1.71233,10.78,4.88
TR_perfuserc_MasterPOPlan_Search_ButtonClick,1,169,169,169,169,169,169,169,0.000%,3.57143,4.38,5.38
TR_perfuserd_MasterPOPlan_Search_ButtonClick,1,147,147,147,147,147,147,147,0.000%,4.06504,4.99,6.13
TR_perfusera_MasterPOPlan_Proceed_ButtonClick,1,879,879,879,879,879,879,879,0.000%,.59916,15.90,5.71
TR_perfuserb_MasterPOPlan_Proceed_ButtonClick,1,868,868,868,868,868,868,868,0.000%,.60241,15.98,5.75
TR_perfuserc_MasterPOPlan_Proceed_ButtonClick,1,799,799,799,799,799,799,799,0.000%,.63898,16.95,6.09
TR_perfuserd_MasterPOPlan_Proceed_ButtonClick,1,802,802,802,802,802,802,802,0.000%,.63291,16.79,6.04
TR_perfuserb_OperationRouting_Save_ButtonClick,1,248,248,248,248,248,248,248,0.000%,2.20751,5.05,6.58
TR_perfusera_OperationRouting_Save_ButtonClick,1,244,244,244,244,244,244,244,0.000%,2.11416,4.84,6.30
TR_perfuserc_OperationRouting_Save_ButtonClick,1,239,239,239,239,239,239,239,0.000%,2.18341,5.00,6.50
TR_perfuserd_OperationRouting_Save_ButtonClick,1,232,232,232,232,232,232,232,0.000%,2.18818,5.01,6.52
TR_perfusera_JobPreference_PageLoad,1,235,235,235,235,235,235,235,0.000%,2.24719,16.63,6.47
TR_perfuserb_JobPreference_PageLoad,1,267,267,267,267,267,267,267,0.000%,2.05339,15.20,5.92
TR_perfuserc_JobPreference_PageLoad,1,260,260,260,260,260,260,260,0.000%,2.07039,15.32,5.96
TR_perfuserd_JobPreference_PageLoad,1,247,247,247,247,247,247,247,0.000%,2.20751,16.34,6.36
TR_perfusera_JobPreference_Save_ButtonClick,1,353,353,353,353,353,353,353,0.000%,1.73913,4.40,5.24
TR_perfuserb_JobPreference_Save_ButtonClick,1,332,332,332,332,332,332,332,0.000%,1.69492,4.29,5.10
TR_perfuserc_JobPreference_Save_ButtonClick,1,343,343,343,343,343,343,343,0.000%,1.71527,4.34,5.16
TR_perfuserd_JobPreference_Save_ButtonClick,1,298,298,298,298,298,298,298,0.000%,1.87617,4.74,5.65
