Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
TR_perfusera_MasterPOPlan_PageLoad,1,961,961,961,961,961,961,961,0.000%,.92764,1.23,1.26
TR_perfuserb_MasterPOPlan_PageLoad,1,746,746,746,746,746,746,746,0.000%,1.17925,1.56,1.61
TR_perfuserc_MasterPOPlan_PageLoad,1,468,468,468,468,468,468,468,0.000%,1.74825,2.31,2.38
TR_perfuserd_MasterPOPlan_PageLoad,1,230,230,230,230,230,230,230,0.000%,2.87356,3.80,3.92
TR_perfuserc_MasterPOPlan_FillData,1,718,718,718,718,718,718,718,0.000%,1.06383,6.70,3.03
TR_perfusera_MasterPOPlan_FillData,1,789,789,789,789,789,789,789,0.000%,.99010,6.23,2.82
TR_perfuserb_MasterPOPlan_FillData,1,790,790,790,790,790,790,790,0.000%,.98814,6.22,2.81
TR_perfuserd_MasterPOPlan_FillData,1,901,901,901,901,901,901,901,0.000%,.89366,5.63,2.54
TR_perfuserb_MasterPOPlan_Search_ButtonClick,1,835,835,835,835,835,835,835,0.000%,1.05042,1.29,1.58
TR_perfuserd_MasterPOPlan_Search_ButtonClick,1,714,714,714,714,714,714,714,0.000%,1.20482,1.48,1.81
TR_perfuserc_MasterPOPlan_Search_ButtonClick,1,907,907,907,907,907,907,907,0.000%,.97656,1.20,1.47
TR_perfusera_MasterPOPlan_Search_ButtonClick,1,839,839,839,839,839,839,839,0.000%,1.04058,1.28,1.56
TR_perfuserd_MasterPOPlan_Proceed_ButtonClick,1,986,986,986,986,986,986,986,0.000%,.56306,11.54,5.35
TR_perfuserb_MasterPOPlan_Proceed_ButtonClick,1,986,986,986,986,986,986,986,0.000%,.55371,11.35,5.27
TR_perfuserc_MasterPOPlan_Proceed_ButtonClick,1,1026,1026,1026,1026,1026,1026,1026,0.000%,.54945,11.26,5.22
TR_perfusera_MasterPOPlan_Proceed_ButtonClick,1,1124,1124,1124,1124,1124,1124,1124,0.000%,.51921,10.64,4.94
TR_perfuserb_OperationRouting_Save_ButtonClick,1,366,366,366,366,366,366,366,0.000%,1.68634,3.86,5.01
TR_perfuserc_OperationRouting_Save_ButtonClick,1,346,346,346,346,346,346,346,0.000%,1.73310,3.96,5.15
TR_perfuserd_OperationRouting_Save_ButtonClick,1,397,397,397,397,397,397,397,0.000%,1.58730,3.63,4.72
TR_perfusera_OperationRouting_Save_ButtonClick,1,247,247,247,247,247,247,247,0.000%,2.07469,4.74,6.16
TR_perfuserb_JobPreference_PageLoad,1,255,255,255,255,255,255,255,0.000%,2.07469,15.35,5.96
TR_perfuserc_JobPreference_PageLoad,1,248,248,248,248,248,248,248,0.000%,2.08768,15.45,6.00
TR_perfusera_JobPreference_PageLoad,1,251,251,251,251,251,251,251,0.000%,2.10084,15.55,6.04
TR_perfuserd_JobPreference_PageLoad,1,258,258,258,258,258,258,258,0.000%,2.05339,15.20,5.90
TR_perfuserb_JobPreference_Save_ButtonClick,1,462,462,462,462,462,462,462,0.000%,1.44300,3.65,4.33
TR_perfuserd_JobPreference_Save_ButtonClick,1,481,481,481,481,481,481,481,0.000%,1.41643,3.58,4.25
TR_perfusera_JobPreference_Save_ButtonClick,1,471,471,471,471,471,471,471,0.000%,1.40252,3.55,4.21
TR_perfuserc_JobPreference_Save_ButtonClick,1,530,530,530,530,530,530,530,0.000%,1.28700,3.25,3.86
TR_perfuserd_AddAdditionalQty_PageLoad,1,457,457,457,457,457,457,457,0.000%,1.26103,12.30,5.36
TR_perfusera_AddAdditionalQty_PageLoad,1,444,444,444,444,444,444,444,0.000%,1.26422,12.34,5.37
TR_perfuserc_AddAdditionalQty_PageLoad,1,423,423,423,423,423,423,423,0.000%,1.31579,12.84,5.59
TR_perfuserb_AddAdditionalQty_PageLoad,1,554,554,554,554,554,554,554,0.000%,1.13895,11.11,4.84
TR_perfuserd_AddAdditionalQty_Submit_ButtonClick,1,475,475,475,475,475,475,475,0.000%,1.43678,4.44,5.48
TR_perfuserc_AddAdditionalQty_Submit_ButtonClick,1,450,450,450,450,450,450,450,0.000%,1.46843,4.54,5.60
TR_perfusera_AddAdditionalQty_Submit_ButtonClick,1,513,513,513,513,513,513,513,0.000%,1.35135,4.18,5.15
TR_perfuserb_AddAdditionalQty_Submit_ButtonClick,1,500,500,500,500,500,500,500,0.000%,1.37363,4.25,5.24
TR_perfuserb_FabricProperties_PageLoad,1,611,611,611,611,611,611,611,0.000%,1.05708,16.44,4.57
TR_perfuserd_FabricProperties_PageLoad,1,704,704,704,704,704,704,704,0.000%,.94518,14.70,4.08
TR_perfusera_FabricProperties_PageLoad,1,670,670,670,670,670,670,670,0.000%,.97561,15.18,4.21
TR_perfuserc_FabricProperties_PageLoad,1,744,744,744,744,744,744,744,0.000%,.90498,14.08,3.91
TR_perfuserb_FabricProperties_ExcessCut_Save_ButtonClick,1,240,240,240,240,240,240,240,0.000%,2.14592,17.21,6.29
TR_perfuserd_FabricProperties_ExcessCut_Save_ButtonClick,1,235,235,235,235,235,235,235,0.000%,2.15983,17.32,6.33
TR_perfusera_FabricProperties_ExcessCut_Save_ButtonClick,1,260,260,260,260,260,260,260,0.000%,2.07039,16.61,6.07
