Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
TR_perfusera_MasterPOPlan_PageLoad,1,299,299,299,299,299,299,299,0.000%,2.48139,3.23,3.38
TR_perfuserb_MasterPOPlan_PageLoad,1,239,239,239,239,239,239,239,0.000%,2.91545,3.80,3.97
TR_perfusera_MasterPOPlan_FillData,1,240,240,240,240,240,240,240,0.000%,2.14133,13.48,6.09
TR_perfuserc_MasterPOPlan_PageLoad,1,221,221,221,221,221,221,221,0.000%,3.03030,3.94,4.13
TR_perfuserb_MasterPOPlan_FillData,1,235,235,235,235,235,235,235,0.000%,2.12314,13.37,6.04
TR_perfusera_MasterPOPlan_Search_ButtonClick,1,112,112,112,112,112,112,112,0.000%,4.31034,5.29,6.48
TR_perfuserb_MasterPOPlan_Search_ButtonClick,1,108,108,108,108,108,108,108,0.000%,4.36681,5.36,6.56
TR_perfuserc_MasterPOPlan_FillData,1,234,234,234,234,234,234,234,0.000%,2.16450,13.63,6.16
TR_perfuserc_MasterPOPlan_Search_ButtonClick,1,116,116,116,116,116,116,116,0.000%,4.36681,5.36,6.56
TR_perfusera_MasterPOPlan_Proceed_ButtonClick,1,773,773,773,773,773,773,773,0.000%,.59418,12.16,5.65
TR_perfuserb_MasterPOPlan_Proceed_ButtonClick,1,768,768,768,768,768,768,768,0.000%,.63331,12.96,6.02
TR_perfuserc_MasterPOPlan_Proceed_ButtonClick,1,744,744,744,744,744,744,744,0.000%,.64144,13.13,6.10
TR_perfusera_OperationRouting_Save_ButtonClick,1,255,255,255,255,255,255,255,0.000%,2.03666,4.66,6.05
TR_perfuserb_OperationRouting_Save_ButtonClick,1,238,238,238,238,238,238,238,0.000%,2.13675,4.88,6.35
TR_perfuserc_OperationRouting_Save_ButtonClick,1,252,252,252,252,252,252,252,0.000%,2.04499,4.68,6.08
TR_perfusera_JobPreference_PageLoad,1,230,230,230,230,230,230,230,0.000%,2.20264,16.30,6.33
TR_perfuserb_JobPreference_PageLoad,1,222,222,222,222,222,222,222,0.000%,2.18818,16.19,6.29
TR_perfuserc_JobPreference_PageLoad,1,224,224,224,224,224,224,224,0.000%,2.19780,16.26,6.31
