Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
TR_perfusera_MasterPOPlan_PageLoad,1,675,675,675,675,675,675,675,0.000%,1.28866,1.70,1.76
TR_perfuserb_MasterPOPlan_PageLoad,1,502,502,502,502,502,502,502,0.000%,1.65837,2.19,2.26
TR_perfuserc_MasterPOPlan_PageLoad,1,350,350,350,350,350,350,350,0.000%,2.15983,2.86,2.94
TR_perfuserd_MasterPOPlan_PageLoad,1,519,519,519,519,519,519,519,0.000%,1.58228,2.09,2.16
TR_perfuserb_MasterPOPlan_FillData,1,685,685,685,685,685,685,685,0.000%,1.12994,7.12,3.21
TR_perfusera_MasterPOPlan_FillData,1,706,706,706,706,706,706,706,0.000%,1.08696,6.84,3.09
TR_perfuserc_MasterPOPlan_FillData,1,545,545,545,545,545,545,545,0.000%,1.30548,8.22,3.71
TR_perfuserd_MasterPOPlan_FillData,1,259,259,259,259,259,259,259,0.000%,2.11864,13.34,6.02
TR_perfuserb_MasterPOPlan_Search_ButtonClick,1,328,328,328,328,328,328,328,0.000%,2.24719,2.76,3.38
TR_perfusera_MasterPOPlan_Search_ButtonClick,1,334,334,334,334,334,334,334,0.000%,2.23714,2.74,3.36
TR_perfuserc_MasterPOPlan_Search_ButtonClick,1,335,335,335,335,335,335,335,0.000%,2.22717,2.73,3.35
TR_perfuserd_MasterPOPlan_Search_ButtonClick,1,219,219,219,219,219,219,219,0.000%,2.97619,3.65,4.47
TR_perfuserb_MasterPOPlan_Proceed_ButtonClick,1,931,931,931,931,931,931,931,0.000%,.58072,11.90,5.52
TR_perfuserd_MasterPOPlan_Proceed_ButtonClick,1,920,920,920,920,920,920,920,0.000%,.57971,11.88,5.51
TR_perfuserc_MasterPOPlan_Proceed_ButtonClick,1,937,937,937,937,937,937,937,0.000%,.57904,11.87,5.51
TR_perfusera_MasterPOPlan_Proceed_ButtonClick,1,1148,1148,1148,1148,1148,1148,1148,0.000%,.51308,10.52,4.88
TR_perfuserb_OperationRouting_Save_ButtonClick,1,272,272,272,272,272,272,272,0.000%,1.98413,4.54,5.89
TR_perfuserd_OperationRouting_Save_ButtonClick,1,263,263,263,263,263,263,263,0.000%,2.00401,4.58,5.95
TR_perfuserc_OperationRouting_Save_ButtonClick,1,268,268,268,268,268,268,268,0.000%,1.96464,4.49,5.84
TR_perfusera_OperationRouting_Save_ButtonClick,1,248,248,248,248,248,248,248,0.000%,2.03666,4.66,6.05
TR_perfuserb_JobPreference_PageLoad,1,234,234,234,234,234,234,234,0.000%,2.16450,16.02,6.22
TR_perfuserc_JobPreference_PageLoad,1,230,230,230,230,230,230,230,0.000%,2.18818,16.19,6.29
TR_perfuserd_JobPreference_PageLoad,1,231,231,231,231,231,231,231,0.000%,2.14592,15.88,6.17
TR_perfusera_JobPreference_PageLoad,1,232,232,232,232,232,232,232,0.000%,2.19298,16.23,6.30
TR_perfuserb_JobPreference_Save_ButtonClick,1,448,448,448,448,448,448,448,0.000%,1.49925,3.79,4.50
TR_perfuserc_JobPreference_Save_ButtonClick,1,432,432,432,432,432,432,432,0.000%,1.53374,3.88,4.61
TR_perfuserd_JobPreference_Save_ButtonClick,1,427,427,427,427,427,427,427,0.000%,1.53374,3.88,4.61
TR_perfusera_JobPreference_Save_ButtonClick,1,299,299,299,299,299,299,299,0.000%,1.86567,4.72,5.60
TR_perfuserb_AddAdditionalQty_PageLoad,1,506,506,506,506,506,506,506,0.000%,1.20773,11.78,5.13
TR_perfuserd_AddAdditionalQty_PageLoad,1,515,515,515,515,515,515,515,0.000%,1.16550,11.37,4.95
TR_perfusera_AddAdditionalQty_PageLoad,1,460,460,460,460,460,460,460,0.000%,1.27065,12.40,5.40
TR_perfuserc_AddAdditionalQty_PageLoad,1,559,559,559,559,559,559,559,0.000%,1.12360,10.96,4.77
TR_perfuserb_AddAdditionalQty_Submit_ButtonClick,1,330,330,330,330,330,330,330,0.000%,1.78571,5.52,6.81
TR_perfuserc_AddAdditionalQty_Submit_ButtonClick,1,295,295,295,295,295,295,295,0.000%,1.87970,5.81,7.16
TR_perfuserd_AddAdditionalQty_Submit_ButtonClick,1,340,340,340,340,340,340,340,0.000%,1.75439,5.42,6.69
TR_perfusera_AddAdditionalQty_Submit_ButtonClick,1,340,340,340,340,340,340,340,0.000%,1.74825,5.41,6.66
TR_perfuserb_FabricProperties_PageLoad,1,469,469,469,469,469,469,469,0.000%,1.23001,19.13,5.31
TR_perfuserc_FabricProperties_PageLoad,1,467,467,467,467,467,467,467,0.000%,1.24533,19.37,5.38
TR_perfuserd_FabricProperties_PageLoad,1,461,461,461,461,461,461,461,0.000%,1.21212,18.86,5.24
