Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
TR_perfuserc_MasterPOPlan_Proceed_ButtonClick,1,1729,1729,1729,1729,1729,1729,1729,0.000%,.38895,7.97,3.70
TR_perfuserf_MasterPOPlan_Proceed_ButtonClick,1,1343,1343,1343,1343,1343,1343,1343,0.000%,.45641,9.35,4.34
TR_perfuserk_MasterPOPlan_Proceed_ButtonClick,1,1586,1586,1586,1586,1586,1586,1586,0.000%,.41477,8.50,3.94
TR_perfuserl_MasterPOPlan_Proceed_ButtonClick,1,1580,1580,1580,1580,1580,1580,1580,0.000%,.42445,8.70,4.04
TR_perfuserj_MasterPOPlan_Proceed_ButtonClick,1,1552,1552,1552,1552,1552,1552,1552,0.000%,.42608,8.73,4.05
TR_perfuserm_MasterPOPlan_Proceed_ButtonClick,1,1604,1604,1604,1604,1604,1604,1604,0.000%,.40816,8.37,3.88
TR_perfuserh_MasterPOPlan_Proceed_ButtonClick,1,1587,1587,1587,1587,1587,1587,1587,0.000%,.41374,8.48,3.93
TR_perfusero_MasterPOPlan_Proceed_ButtonClick,1,1544,1544,1544,1544,1544,1544,1544,0.000%,.41999,8.61,3.99
TR_perfuserl_OperationRouting_Save_ButtonClick,1,260,260,260,260,260,260,260,0.000%,2.03666,4.66,6.05
TR_perfuserd_OperationRouting_Save_ButtonClick,1,502,502,502,502,502,502,502,0.000%,1.32275,3.02,3.93
TR_perfusern_OperationRouting_Save_ButtonClick,1,355,355,355,355,355,355,355,0.000%,1.66389,3.80,4.94
TR_perfuserk_OperationRouting_Save_ButtonClick,1,260,260,260,260,260,260,260,0.000%,2.02429,4.63,6.01
TR_perfusere_OperationRouting_Save_ButtonClick,1,373,373,373,373,373,373,373,0.000%,1.65563,3.78,4.92
TR_perfuserg_OperationRouting_Save_ButtonClick,1,306,306,306,306,306,306,306,0.000%,1.84162,4.21,5.47
TR_perfuserc_OperationRouting_Save_ButtonClick,1,306,306,306,306,306,306,306,0.000%,1.84162,4.21,5.47
TR_perfusera_OperationRouting_Save_ButtonClick,1,374,374,374,374,374,374,374,0.000%,1.65289,3.78,4.91
TR_perfuserb_OperationRouting_Save_ButtonClick,1,361,361,361,361,361,361,361,0.000%,1.64745,3.77,4.89
TR_perfuserj_OperationRouting_Save_ButtonClick,1,241,241,241,241,241,241,241,0.000%,2.07900,4.75,6.18
TR_perfuserf_OperationRouting_Save_ButtonClick,1,352,352,352,352,352,352,352,0.000%,1.71821,3.93,5.10
TR_perfuseri_OperationRouting_Save_ButtonClick,1,423,423,423,423,423,423,423,0.000%,1.51515,3.46,4.50
TR_perfuserh_OperationRouting_Save_ButtonClick,1,261,261,261,261,261,261,261,0.000%,2.02429,4.63,6.01
TR_perfuserm_OperationRouting_Save_ButtonClick,1,279,279,279,279,279,279,279,0.000%,1.95695,4.47,5.81
TR_perfusero_OperationRouting_Save_ButtonClick,1,241,241,241,241,241,241,241,0.000%,2.06186,4.71,6.13
TR_perfusern_JobPreference_PageLoad,1,231,231,231,231,231,231,231,0.000%,2.15983,15.98,6.21
TR_perfuserd_JobPreference_PageLoad,1,238,238,238,238,238,238,238,0.000%,2.12314,15.71,6.10
TR_perfusera_JobPreference_PageLoad,1,242,242,242,242,242,242,242,0.000%,2.13675,15.81,6.14
TR_perfusere_JobPreference_PageLoad,1,234,234,234,234,234,234,234,0.000%,2.13220,15.78,6.13
TR_perfuserg_JobPreference_PageLoad,1,245,245,245,245,245,245,245,0.000%,2.10526,15.58,6.05
TR_perfuserl_JobPreference_PageLoad,1,252,252,252,252,252,252,252,0.000%,2.08768,15.45,6.00
TR_perfuserk_JobPreference_PageLoad,1,255,255,255,255,255,255,255,0.000%,2.08768,15.45,6.00
TR_perfuserj_JobPreference_PageLoad,1,224,224,224,224,224,224,224,0.000%,2.20264,16.30,6.33
TR_perfuserc_JobPreference_PageLoad,1,263,263,263,263,263,263,263,0.000%,2.04499,15.13,5.88
TR_perfuserf_JobPreference_PageLoad,1,227,227,227,227,227,227,227,0.000%,2.16920,16.05,6.23
TR_perfuserh_JobPreference_PageLoad,1,216,216,216,216,216,216,216,0.000%,2.24215,16.59,6.44
TR_perfuseri_JobPreference_PageLoad,1,217,217,217,217,217,217,217,0.000%,2.18341,16.16,6.27
TR_perfuserm_JobPreference_PageLoad,1,217,217,217,217,217,217,217,0.000%,2.24719,16.63,6.46
TR_perfuserb_JobPreference_PageLoad,1,293,293,293,293,293,293,293,0.000%,1.90476,14.10,5.47
TR_perfusero_JobPreference_PageLoad,1,225,225,225,225,225,225,225,0.000%,2.14133,15.85,6.15
