Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
TR_perfuseri_SewingJobSacanning_Pageload,1,233,233,233,233,233,233,233,0.000%,3.50877,14.30,3.80
TR_perfusera_SewingJobSacanning_Pageload,1,501,501,501,501,501,501,501,0.000%,1.81488,7.40,1.97
TR_appuserI_SewingJobSacanning_Pageload,1,369,369,369,369,369,369,369,0.000%,2.38663,9.76,2.58
TR_perfuserh_SewingJobSacanning_Pageload,1,388,388,388,388,388,388,388,0.000%,2.25734,9.20,2.45
TR_perfuserd_SewingJobSacanning_Pageload,1,355,355,355,355,355,355,355,0.000%,2.45700,10.02,2.66
TR_appuserH_SewingJobSacanning_Pageload,1,473,473,473,473,473,473,473,0.000%,1.90840,7.81,2.07
TR_perfuserg_SewingJobSacanning_Pageload,1,509,509,509,509,509,509,509,0.000%,1.78891,7.29,1.94
TR_perfuserj_SewingJobSacanning_Pageload,1,444,444,444,444,444,444,444,0.000%,2.02020,8.23,2.19
TR_perfuseri_SewingJobSacanning_ContinueButtonClick,1,192,192,192,192,192,192,192,0.000%,4.14938,41.97,4.81
TR_perfuserb_SewingJobSacanning_Pageload,1,691,691,691,691,691,691,691,0.000%,1.34771,5.49,1.46
TR_appuserF_SewingJobSacanning_Pageload,1,697,697,697,697,697,697,697,0.000%,1.33156,5.45,1.44
TR_perfuserh_SewingJobSacanning_ContinueButtonClick,1,292,292,292,292,292,292,292,0.000%,2.92398,29.58,3.39
TR_perfuserg_SewingJobSacanning_ContinueButtonClick,1,290,290,290,290,290,290,290,0.000%,2.94118,29.75,3.41
TR_perfuserb_SewingJobSacanning_ContinueButtonClick,1,344,344,344,344,344,344,344,0.000%,2.53165,25.61,2.93
TR_appuserBB_SewingJobSacanning_Pageload,1,662,662,662,662,662,662,662,0.000%,1.40449,5.57,1.52
TR_appuserI_SewingJobSacanning_ContinueButtonClick,1,540,540,540,540,540,540,540,0.000%,1.69205,17.11,1.96
TR_perfusera_SewingJobSacanning_ContinueButtonClick,1,542,542,542,542,542,542,542,0.000%,1.68919,17.09,1.96
TR_appuserAT_SewingJobSacanning_Pageload,1,674,674,674,674,674,674,674,0.000%,1.37363,5.45,1.49
TR_appuserDA_SewingJobSacanning_Pageload,1,427,427,427,427,427,427,427,0.000%,2.09205,8.29,2.27
TR_appuserAZ_SewingJobSacanning_Pageload,1,708,708,708,708,708,708,708,0.000%,1.31926,5.23,1.43
TR_appuserCL_SewingJobSacanning_Pageload,1,525,525,525,525,525,525,525,0.000%,1.73913,6.90,1.89
TR_appuserF_SewingJobSacanning_ContinueButtonClick,1,293,293,293,293,293,293,293,0.000%,2.90698,29.40,3.36
TR_appuserAD_SewingJobSacanning_Pageload,1,294,294,294,294,294,294,294,0.000%,2.89017,11.82,3.13
TR_perfusery_SewingJobSacanning_Pageload,1,305,305,305,305,305,305,305,0.000%,2.80899,11.45,3.04
TR_appuserAA_SewingJobSacanning_Pageload,1,450,450,450,450,450,450,450,0.000%,1.99203,8.15,2.16
TR_perfusere_SewingJobSacanning_Pageload,1,397,397,397,397,397,397,397,0.000%,2.23214,9.10,2.42
TR_perfusery_SewingJobSacanning_ContinueButtonClick,1,227,227,227,227,227,227,227,0.000%,3.61011,36.52,4.18
TR_appuserCL_SewingJobSacanning_ContinueButtonClick,1,295,295,295,295,295,295,295,0.000%,2.88184,29.15,3.34
TR_appuserBB_SewingJobSacanning_ContinueButtonClick,1,301,301,301,301,301,301,301,0.000%,2.84900,28.82,3.30
TR_appuserAZ_SewingJobSacanning_ContinueButtonClick,1,301,301,301,301,301,301,301,0.000%,2.85714,28.90,3.31
TR_appuserAT_SewingJobSacanning_ContinueButtonClick,1,303,303,303,303,303,303,303,0.000%,2.83286,28.66,3.28
TR_perfuserad_SewingJobSacanning_Pageload,1,583,583,583,583,583,583,583,0.000%,1.57233,6.41,1.71
TR_appuserCT_SewingJobSacanning_Pageload,1,315,315,315,315,315,315,315,0.000%,2.73973,10.86,2.97
TR_appuserEM_SewingJobSacanning_Pageload,1,360,360,360,360,360,360,360,0.000%,2.43902,9.67,2.64
TR_appuserED_SewingJobSacanning_Pageload,1,305,305,305,305,305,305,305,0.000%,2.82486,11.20,3.06
TR_appuserD_SewingJobSacanning_Pageload,1,1622,1622,1622,1622,1622,1622,1622,0.000%,.59630,2.44,0.65
TR_appuserEI_SewingJobSacanning_Pageload,1,460,460,460,460,460,460,460,0.000%,1.94553,7.72,2.11
TR_appuserDX_SewingJobSacanning_Pageload,1,397,397,397,397,397,397,397,0.000%,2.24215,8.89,2.43
TR_perfusere_SewingJobSacanning_ContinueButtonClick,1,392,392,392,392,392,392,392,0.000%,2.25734,22.83,2.61
TR_appuserEN_SewingJobSacanning_Pageload,1,384,384,384,384,384,384,384,0.000%,2.29885,9.11,2.49
TR_appuserEB_SewingJobSacanning_Pageload,1,404,404,404,404,404,404,404,0.000%,2.20264,8.73,2.39
TR_appuserCT_SewingJobSacanning_ContinueButtonClick,1,287,287,287,287,287,287,287,0.000%,2.95858,29.93,3.43
TR_perfuserv_SewingJobSacanning_Pageload,1,422,422,422,422,422,422,422,0.000%,2.10970,8.60,2.29
TR_appuserO_SewingJobSacanning_Pageload,1,452,452,452,452,452,452,452,0.000%,1.98413,8.11,2.15
TR_appuserBU_SewingJobSacanning_Pageload,1,384,384,384,384,384,384,384,0.000%,2.29885,9.11,2.49
TR_appuserDB_SewingJobSacanning_Pageload,1,547,547,547,547,547,547,547,0.000%,1.67504,6.64,1.82
