Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
TR_perfusere_FabricProperties_ExcessCut_Save_ButtonClick,2,265,237,294,294,294,237,294,0.000%,.00094,0.01,0.00
TR_perfuserc_FabricProperties_ExcessCut_Save_ButtonClick,2,238,230,246,246,246,230,246,0.000%,.00105,0.01,0.00
TR_perfusera_FabricProperties_MaxPlies_Update_ButtonClick,2,277,274,280,280,280,274,280,0.000%,.00130,0.00,0.00
TR_perfuserb_FabricProperties_MaxPlies_Update_ButtonClick,2,317,273,362,362,362,273,362,0.000%,.00121,0.00,0.00
TR_perfusere_FabricProperties_MaxPlies_Update_ButtonClick,2,292,283,302,302,302,283,302,0.000%,.00094,0.00,0.00
TR_perfuserd_FabricProperties_MaxPlies_Update_ButtonClick,2,284,274,294,294,294,274,294,0.000%,.00096,0.00,0.00
TR_perfuserc_FabricProperties_MaxPlies_Update_ButtonClick,2,346,277,415,415,415,277,415,0.000%,.00105,0.00,0.00
TR_perfusera_FabricProperties_EntermaxpliesAction_1,2,491,480,503,503,503,480,503,0.000%,.00129,0.01,0.01
TR_perfuserd_FabricProperties_EntermaxpliesAction_1,2,483,469,498,498,498,469,498,0.000%,.00096,0.01,0.01
TR_perfusere_FabricProperties_EntermaxpliesAction_1,2,496,473,519,519,519,473,519,0.000%,.00094,0.01,0.01
TR_perfuserb_FabricProperties_EntermaxpliesAction_1,2,570,549,592,592,592,549,592,0.000%,.00121,0.01,0.01
TR_perfuserc_FabricProperties_EntermaxpliesAction_1,2,481,471,491,491,491,471,491,0.000%,.00105,0.01,0.01
TR_perfusera_FabricProperties_EntermaxpliesAction_2,2,488,475,501,501,501,475,501,0.000%,.00130,0.01,0.01
TR_perfusere_FabricProperties_EntermaxpliesAction_2,2,483,476,491,491,491,476,491,0.000%,.00094,0.01,0.01
TR_perfuserd_FabricProperties_EntermaxpliesAction_2,2,503,487,520,520,520,487,520,0.000%,.00096,0.01,0.01
TR_perfuserc_FabricProperties_EntermaxpliesAction_2,2,479,460,498,498,498,460,498,0.000%,.00105,0.01,0.01
TR_perfuserb_FabricProperties_EntermaxpliesAction_2,2,507,489,525,525,525,489,525,0.000%,.00121,0.01,0.01
TR_perfusera_ComponentGroupAssigment_PageLoad,2,333,332,335,335,335,332,335,0.000%,.00130,0.01,0.01
TR_perfusere_ComponentGroupAssigment_PageLoad,2,339,337,341,341,341,337,341,0.000%,.00094,0.01,0.00
TR_perfuserc_ComponentGroupAssigment_PageLoad,2,334,320,349,349,349,320,349,0.000%,.00105,0.01,0.00
TR_perfuserd_ComponentGroupAssigment_PageLoad,2,360,359,362,362,362,359,362,0.000%,.00096,0.01,0.00
TR_perfuserb_ComponentGroupAssigment_PageLoad,2,347,343,352,352,352,343,352,0.000%,.00121,0.01,0.01
TR_perfuserd_ComponentGroupAssigment_Save_ButtonClick,2,786,781,791,791,791,781,791,0.000%,.00096,0.01,0.01
TR_perfuserb_ComponentGroupAssigment_Save_ButtonClick,2,853,804,902,902,902,804,902,0.000%,.00121,0.02,0.01
TR_perfuserc_ComponentGroupAssigment_Save_ButtonClick,2,814,810,819,819,819,810,819,0.000%,.00105,0.01,0.01
TR_perfusera_ComponentGroupAssigment_Save_ButtonClick,2,875,817,934,934,934,817,934,0.000%,.00129,0.02,0.01
TR_perfusere_ComponentGroupAssigment_Save_ButtonClick,2,901,870,932,932,932,870,932,0.000%,.00094,0.01,0.01
TR_perfuserd_ComponentGroupAssigment_Search_ButtonClick (Swap),2,553,552,554,554,554,552,554,0.000%,.00096,0.01,0.01
TR_perfuserc_ComponentGroupAssigment_Search_ButtonClick (Swap),2,649,642,657,657,657,642,657,0.000%,.00105,0.01,0.01
TR_perfusera_ComponentGroupAssigment_Search_ButtonClick (Swap),2,573,549,597,597,597,549,597,0.000%,.00129,0.01,0.01
TR_perfusere_ComponentGroupAssigment_Search_ButtonClick (Swap),2,563,562,565,565,565,562,565,0.000%,.00094,0.01,0.01
TR_perfuserb_ComponentGroupAssigment_Search_ButtonClick (Swap),2,642,611,674,674,674,611,674,0.000%,.00121,0.01,0.01
TR_perfuserd_SubPOCreation_PageLoad,2,488,485,492,492,492,485,492,0.000%,.00096,0.01,0.01
TR_perfusera_SubPOCreation_PageLoad,2,484,477,492,492,492,477,492,0.000%,.00130,0.01,0.01
TR_perfuserc_SubPOCreation_PageLoad,2,490,478,502,502,502,478,502,0.000%,.00105,0.01,0.01
TR_perfusere_SubPOCreation_PageLoad,2,515,485,545,545,545,485,545,0.000%,.00094,0.01,0.01
TR_perfuserb_SubPOCreation_PageLoad,2,517,492,543,543,543,492,543,0.000%,.00121,0.01,0.01
TR_perfusera_SubPOCreation_forProductionOrder,2,991,929,1054,1054,1054,929,1054,0.000%,.00129,0.01,0.01
TR_perfuserd_SubPOCreation_forProductionOrder,2,994,765,1223,1223,1223,765,1223,0.000%,.00096,0.01,0.01
